tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,6.4,san francisco,Karry's Collision Center,KarrysCollisionCenter@yahoo.com,KarrysCollisionCenter@yahoo.com;karryscollisioncenter@yahoo.com,gosom_scraper,+1 415-538-8688,https://www.karryscollisioncenter.com,"610 Bryant St, San Francisco, CA 94107, United States",https://www.google.com/maps/place/Karry%27s+Collision+Center/data=!4m7!3m6!1s0x8085807f9b489525:0xed9f9eea485d87b9!8m2!3d37.7791246!4d-122.3990517!16s%2Fg%2F1tdbwzxp!19sChIJJZVIm3-AhYARuYddSOqen-0,https://www.facebook.com/Karrys-Auto-Body-1246719258775807/,https://www.instagram.com/karrysautobody/,,https://www.yelp.com/biz/karrys-collision-center-san-francisco,,,,,,,,,,,0,,,,,,,,,,,ok,,136,4.9,43,51,https://www.karryscollisioncenter.com/,https://www.google.com/maps/place/Karry%27s+Collision+Center/data=!4m7!3m6!1s0x8085807f9b489525:0xed9f9eea485d87b9!8m2!3d37.7791246!4d-122.3990517!16s%2Fg%2F1tdbwzxp!19sChIJJZVIm3-AhYARuYddSOqen-0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.33,san francisco,Call Car Collision - Auto Body Shop,info@callcarcollision.com,info@callcarcollision.com,gosom_scraper,+1 415-861-8440,http://www.callcarcollision.com,"1774 Mission St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Call+Car+Collision+-+Auto+Body+Shop/data=!4m7!3m6!1s0x808f7e2110ae0363:0xc8c30fbc96f8593b!8m2!3d37.768822!4d-122.420245!16s%2Fg%2F1wz52ys5!19sChIJYwOuECF-j4ARO1n4lrwPw8g,,,,https://www.yelp.com/biz/call-car-collision-san-francisco?override_cta=Get+pricing#reviews,,,,,,,,,,,0,,,,,,,,,,,ok,,129,5,2,10,http://www.callcarcollision.com/,https://www.google.com/maps/place/Call+Car+Collision+-+Auto+Body+Shop/data=!4m7!3m6!1s0x808f7e2110ae0363:0xc8c30fbc96f8593b!8m2!3d37.768822!4d-122.420245!16s%2Fg%2F1wz52ys5!19sChIJYwOuECF-j4ARO1n4lrwPw8g?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.26,san francisco,Specialty Mobile Detailing,specialtymobiledetailing@gmail.com,specialtymobiledetailing@gmail.com,gosom_scraper,+1 415-302-7046,https://specialtymobiledetailing.com,"759 Capp St, San Francisco, CA 94110, United States",https://www.google.com/maps/place/Specialty+Mobile+Detailing/data=!4m7!3m6!1s0x808f7d0d91bffa3d:0x6dc8805bcc5b64e8!8m2!3d37.7542271!4d-122.4172016!16s%2Fg%2F11lgmc755y!19sChIJPfq_kQ19j4AR6GRbzFuAyG0,,,,,,,,,,,Gabriel Alcerro;Judy Liu;Skyler Huang,Gabriel Alcerro,,,0,,,,,,,,,,,ok,,122,5,2,10,https://specialtymobiledetailing.com/,https://www.google.com/maps/place/Specialty+Mobile+Detailing/data=!4m7!3m6!1s0x808f7d0d91bffa3d:0x6dc8805bcc5b64e8!8m2!3d37.7542271!4d-122.4172016!16s%2Fg%2F11lgmc755y!19sChIJPfq_kQ19j4AR6GRbzFuAyG0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.16,san francisco,San Francisco Body & Paint,sanfranbodyandpaint@yahoo.com,sanfranbodyandpaint@yahoo.com,gosom_scraper,+1 415-648-4257,http://sanfranciscoautobodypaint.com,"1630 Evans Ave, San Francisco, CA 94124, United States",https://www.google.com/maps/place/San+Francisco+Body+%26+Paint/data=!4m7!3m6!1s0x808f7fa78ad095f3:0x9508544688289ff3!8m2!3d37.7433957!4d-122.3887299!16s%2Fg%2F1tdlbz28!19sChIJ85XQiqd_j4AR858oiEZUCJU,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,33,4.5,22,30,http://sanfranciscoautobodypaint.com/,https://www.google.com/maps/place/San+Francisco+Body+%26+Paint/data=!4m7!3m6!1s0x808f7fa78ad095f3:0x9508544688289ff3!8m2!3d37.7433957!4d-122.3887299!16s%2Fg%2F1tdlbz28!19sChIJ85XQiqd_j4AR858oiEZUCJU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.09,san francisco,Will's Auto Body Shop,contact@willsautobodyshop.com,contact@willsautobodyshop.com;hello@rfuenzalida.com;impallari@gmail.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 415-563-8777,http://willsautobodyshop.com,"2715 Geary Blvd, San Francisco, CA 94118, United States",https://www.google.com/maps/place/Will%27s+Auto+Body+Shop/data=!4m7!3m6!1s0x8085874a9faa0bdd:0xf13669cb773cc928!8m2!3d37.7819338!4d-122.4482067!16s%2Fg%2F1tvtbkz8!19sChIJ3Quqn0qHhYARKMk8d8tpNvE,,https://www.instagram.com/wills_autobodyshop,,https://www.yelp.com/biz/wills-auto-body-shop-san-francisco-3?osq=wills+autobody+shop,,,,,,,,,,,0,,,,,,,,,,,ok,,107,4.9,2,10,http://willsautobodyshop.com/,https://www.google.com/maps/place/Will%27s+Auto+Body+Shop/data=!4m7!3m6!1s0x8085874a9faa0bdd:0xf13669cb773cc928!8m2!3d37.7819338!4d-122.4482067!16s%2Fg%2F1tvtbkz8!19sChIJ3Quqn0qHhYARKMk8d8tpNvE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.05,san francisco,Hayes Auto Repair,,,,+1 415-346-7061,,"2401 Bush St, San Francisco, CA 94115, United States",https://www.google.com/maps/place/Hayes+Auto+Repair/data=!4m7!3m6!1s0x808580c83c5c77b3:0xd66798ca2020ff54!8m2!3d37.7862902!4d-122.4371296!16s%2Fg%2F1tdr3jwb!19sChIJs3dcPMiAhYARVP8gIMqYZ9Y,,,,,,,,,,,,,,,0,,,,,,,,,,,,,104,4.9,2,10,,https://www.google.com/maps/place/Hayes+Auto+Repair/data=!4m7!3m6!1s0x808580c83c5c77b3:0xd66798ca2020ff54!8m2!3d37.7862902!4d-122.4371296!16s%2Fg%2F1tdr3jwb!19sChIJs3dcPMiAhYARVP8gIMqYZ9Y?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.99,san francisco,Art Car Detailing Services,artcardetailingcom@gmail.com,artcardetailingcom@gmail.com,gosom_scraper,+1 415-707-9737,https://artcardetailing.com,"1231 21st Ave, San Francisco, CA 94122, United States",https://www.google.com/maps/place/Art+Car+Detailing+Services/data=!4m7!3m6!1s0x808587d1c0cd5759:0x26239caa64c864bd!8m2!3d37.7647066!4d-122.4796502!16s%2Fg%2F11y4tw3t81!19sChIJWVfNwNGHhYARvWTIZKqcIyY,,,,https://www.yelp.com/biz/art-car-detailing-san-francisco,,,,,,,,,,,0,,,,,,,,,,,ok,,99,5,2,10,https://artcardetailing.com/,https://www.google.com/maps/place/Art+Car+Detailing+Services/data=!4m7!3m6!1s0x808587d1c0cd5759:0x26239caa64c864bd!8m2!3d37.7647066!4d-122.4796502!16s%2Fg%2F11y4tw3t81!19sChIJWVfNwNGHhYARvWTIZKqcIyY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.97,san francisco,Domport Auto Body,,,,+1 415-861-2355,http://domportauto.com,"145 Capp St, San Francisco, CA 94110, United States",https://www.google.com/maps/place/Domport+Auto+Body/data=!4m7!3m6!1s0x80858098a9030a4d:0xfe3c8031b1bc9041!8m2!3d37.7643937!4d-122.4184978!16s%2Fg%2F1tk8ntw2!19sChIJTQoDqZiAhYARQZC8sTGAPP4,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,72,4.8,4,11,http://domportauto.com/,https://www.google.com/maps/place/Domport+Auto+Body/data=!4m7!3m6!1s0x80858098a9030a4d:0xfe3c8031b1bc9041!8m2!3d37.7643937!4d-122.4184978!16s%2Fg%2F1tk8ntw2!19sChIJTQoDqZiAhYARQZC8sTGAPP4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.94,san francisco,Consumer Auto Body Inc,,,,+1 415-285-1547,http://www.consumerautobody.com,"923 Valencia St, San Francisco, CA 94110, United States",https://www.google.com/maps/place/Consumer+Auto+Body+Inc/data=!4m7!3m6!1s0x808f7e3c3313ea85:0x358d59699a3a300f!8m2!3d37.7581213!4d-122.4209327!16s%2Fg%2F1tcz8k6j!19sChIJheoTMzx-j4ARDzA6mmlZjTU,,,,https://www.yelp.com/biz/consumer-auto-body-repair-san-francisco-3,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,28,4.5,15,22,http://www.consumerautobody.com/,https://www.google.com/maps/place/Consumer+Auto+Body+Inc/data=!4m7!3m6!1s0x808f7e3c3313ea85:0x358d59699a3a300f!8m2!3d37.7581213!4d-122.4209327!16s%2Fg%2F1tcz8k6j!19sChIJheoTMzx-j4ARDzA6mmlZjTU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.92,san francisco,"Bryant-Bay Area Auto Body, Inc.",webmaster@bryantautobody.com,webmaster@bryantautobody.com,agent_browser_crawl,+1 415-357-9828,http://www.bryantautobody.com,"950 Folsom St, San Francisco, CA 94107, United States","https://www.google.com/maps/place/Bryant-Bay+Area+Auto+Body,+Inc./data=!4m7!3m6!1s0x8085808108f247ab:0x39b1dd249331965f!8m2!3d37.7795295!4d-122.4047603!16s%2Fg%2F1tcxvgl6!19sChIJq0fyCIGAhYARX5YxkyTdsTk",,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,94,5,2,10,http://www.bryantautobody.com/,"https://www.google.com/maps/place/Bryant-Bay+Area+Auto+Body,+Inc./data=!4m7!3m6!1s0x8085808108f247ab:0x39b1dd249331965f!8m2!3d37.7795295!4d-122.4047603!16s%2Fg%2F1tcxvgl6!19sChIJq0fyCIGAhYARX5YxkyTdsTk?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.88,san francisco,"Golden Bay Detailing - Mobile Detailing, Ceramic Coating, Paint Correction",hello@goldenbaydetailing.com,hello@goldenbaydetailing.com,gosom_scraper,+1 415-483-5686,https://goldenbaydetailing.com,"4232 Judah St, San Francisco, CA 94122, United States","https://www.google.com/maps/place/Golden+Bay+Detailing+-+Mobile+Detailing,+Ceramic+Coating,+Paint+Correction/data=!4m7!3m6!1s0x8085872aea600393:0x14010fc889f71b29!8m2!3d37.760565!4d-122.5077012!16s%2Fg%2F11xl5q1_w3!19sChIJkwNg6iqHhYARKRv3icgPARQ",,https://www.instagram.com/golden_bay_detailing;https://www.instagram.com/p/DY0wkUiBEXs;https://www.instagram.com/p/DYI6vJohhky;https://www.instagram.com/p/DYI7rrUhnYg;https://www.instagram.com/p/DYaUVTBjxgB;https://www.instagram.com/p/DYqSNjWBjKU;https://www.instagram.com/p/DZUDhy7hG-r;https://www.instagram.com/p/DZYPqZnS0Kp;https://www.instagram.com/p/DZisuYAyK5_,,,,,,,,,,,,,0,,,,,,,,,,,ok,,91,5,2,10,https://goldenbaydetailing.com/,"https://www.google.com/maps/place/Golden+Bay+Detailing+-+Mobile+Detailing,+Ceramic+Coating,+Paint+Correction/data=!4m7!3m6!1s0x8085872aea600393:0x14010fc889f71b29!8m2!3d37.760565!4d-122.5077012!16s%2Fg%2F11xl5q1_w3!19sChIJkwNg6iqHhYARKRv3icgPARQ?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.83,san francisco,Fog City Detail,impallari@gmail.com,impallari@gmail.com;team@latofonts.com,agent_browser_crawl;agent_browser_crawl,+1 650-898-7022,http://fogcitydetail.com,"639 Kirkham St, San Francisco, CA 94122, United States",https://www.google.com/maps/place/Fog+City+Detail/data=!4m7!3m6!1s0x2652e6cd988f7527:0x716e955c4bb4f636!8m2!3d37.7600325!4d-122.4678541!16s%2Fg%2F11rtsfqm0f!19sChIJJ3WPmM3mUiYRNva0S1yVbnE,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,88,5,2,10,http://fogcitydetail.com/,https://www.google.com/maps/place/Fog+City+Detail/data=!4m7!3m6!1s0x2652e6cd988f7527:0x716e955c4bb4f636!8m2!3d37.7600325!4d-122.4678541!16s%2Fg%2F11rtsfqm0f!19sChIJJ3WPmM3mUiYRNva0S1yVbnE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.79,san francisco,Big Brand Tire & Service,,,,+1 510-291-4562,https://www.bigbrandtire.com/locations/165-s-van-ness-ave-san-francisco-ca-94103,"165 S Van Ness Ave, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Big+Brand+Tire+%26+Service/data=!4m7!3m6!1s0x808f7e273a7a7df5:0x761c782c417cac04!8m2!3d37.7710366!4d-122.4176697!16s%2Fg%2F11y0tkj_br!19sChIJ9X16Oid-j4ARBKx8QSx4HHY,https://www.facebook.com/bigbrandtireandservice;https://www.facebook.com/bigbrandtireandservice/1076,https://www.instagram.com/bigbrandtire,https://www.linkedin.com/company/big-brand-tire-&-service,https://www.yelp.com/writeareview/biz/GwbHn_mPeBoq0l1DYUE-XQ,,https://www.youtube.com/bigbrandtire,,,,,,,,,0,,,,,,,,,,,no_email_found,,85,4.9,2,10,,https://www.google.com/maps/place/Big+Brand+Tire+%26+Service/data=!4m7!3m6!1s0x808f7e273a7a7df5:0x761c782c417cac04!8m2!3d37.7710366!4d-122.4176697!16s%2Fg%2F11y0tkj_br!19sChIJ9X16Oid-j4ARBKx8QSx4HHY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.73,san francisco,"USA Auto Body & Painting, Inc.",,,,+1 415-626-6333,http://www.usaautobodyinc.com,"1655 Jerrold Ave, San Francisco, CA 94124, United States","https://www.google.com/maps/place/USA+Auto+Body+%26+Painting,+Inc./data=!4m7!3m6!1s0x808f7e2fdd8ad1cf:0xb8cc807c0c682174!8m2!3d37.7392045!4d-122.3906936!16s%2Fg%2F1tj52v5w!19sChIJz9GK3S9-j4ARdCFoDHyAzLg",,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,44,4.7,21,29,http://www.usaautobodyinc.com/,"https://www.google.com/maps/place/USA+Auto+Body+%26+Painting,+Inc./data=!4m7!3m6!1s0x808f7e2fdd8ad1cf:0xb8cc807c0c682174!8m2!3d37.7392045!4d-122.3906936!16s%2Fg%2F1tj52v5w!19sChIJz9GK3S9-j4ARdCFoDHyAzLg?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,1,FALSE,FALSE,
D,5.66,san francisco,Auto Body Garage,autobodygarage@gmail.com,autobodygarage@gmail.com,gosom_scraper,+1 415-371-8822,http://autobodygarage.com,"749 Bryant St, San Francisco, CA 94107, United States",https://www.google.com/maps/place/Auto+Body+Garage/data=!4m7!3m6!1s0x8085807f6adb4431:0x5ad5353f14541756!8m2!3d37.776773!4d-122.4011316!16s%2Fg%2F1thqgzwj!19sChIJMUTban-AhYARVhdUFD811Vo,https://www.facebook.com/Auto-Body-Garage-182386335134581,https://www.instagram.com/explore/locations/4303402/auto-body-garage,,https://www.yelp.com/biz/auto-body-garage-san-francisco?osq=autobody+garage,,,,,,,,,,,0,,,,,,,,,,,ok,,77,4.9,2,10,http://autobodygarage.com/,https://www.google.com/maps/place/Auto+Body+Garage/data=!4m7!3m6!1s0x8085807f6adb4431:0x5ad5353f14541756!8m2!3d37.776773!4d-122.4011316!16s%2Fg%2F1thqgzwj!19sChIJMUTban-AhYARVhdUFD811Vo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.64,san francisco,K & C Auto Service,,,,+1 415-882-1608,,"400 5th St, San Francisco, CA 94107, United States",https://www.google.com/maps/place/K+%26+C+Auto+Service/data=!4m7!3m6!1s0x808580800c912ec5:0xfde526aff4cd33be!8m2!3d37.7786043!4d-122.4018302!16s%2Fg%2F11c329shvr!19sChIJxS6RDICAhYARvjPN9K8m5f0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,76,4.9,47,55,,https://www.google.com/maps/place/K+%26+C+Auto+Service/data=!4m7!3m6!1s0x808580800c912ec5:0xfde526aff4cd33be!8m2!3d37.7786043!4d-122.4018302!16s%2Fg%2F11c329shvr!19sChIJxS6RDICAhYARvjPN9K8m5f0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.63,san francisco,"Bismark Auto Body & Paint, INC",,,,+1 415-613-4343,https://autocollisionrepairsanfrancisco.com,"1670 15th St, San Francisco, CA 94103, United States","https://www.google.com/maps/place/Bismark+Auto+Body+%26+Paint,+INC/data=!4m7!3m6!1s0x808f7f0263db4e75:0x33199dfb69480989!8m2!3d37.7667986!4d-122.4214042!16s%2Fg%2F11mtrhl3pm!19sChIJdU7bYwJ_j4ARiQlIafudGTM",,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,75,5,54,62,https://autocollisionrepairsanfrancisco.com/,"https://www.google.com/maps/place/Bismark+Auto+Body+%26+Paint,+INC/data=!4m7!3m6!1s0x808f7f0263db4e75:0x33199dfb69480989!8m2!3d37.7667986!4d-122.4214042!16s%2Fg%2F11mtrhl3pm!19sChIJdU7bYwJ_j4ARiQlIafudGTM?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.48,san francisco,Performance Imports,,,,+1 650-589-6247,,"945 Airport Blvd, South San Francisco, CA 94080, United States",https://www.google.com/maps/place/Performance+Imports/data=!4m7!3m6!1s0x808f77764f5db573:0x9549a64119d52917!8m2!3d37.6622202!4d-122.4029681!16s%2Fg%2F1tf435rx!19sChIJc7VdT3Z3j4ARFynVGUGmSZU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,67,4.9,2,10,,https://www.google.com/maps/place/Performance+Imports/data=!4m7!3m6!1s0x808f77764f5db573:0x9549a64119d52917!8m2!3d37.6622202!4d-122.4029681!16s%2Fg%2F1tf435rx!19sChIJc7VdT3Z3j4ARFynVGUGmSZU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.42,san francisco,JT Mobile Auto Detailing,,,,+1 415-510-9513,,"475 Moscow St, San Francisco, CA 94112, United States",https://www.google.com/maps/place/JT+Mobile+Auto+Detailing/data=!4m7!3m6!1s0x8eb56681e6920af1:0x7ad015da228e773c!8m2!3d37.7200114!4d-122.4283254!16s%2Fg%2F11kk10skx7!19sChIJ8QqS5oFmtY4RPHeOItoV0Ho,,,,,,,,,,,,,,,0,,,,,,,,,,,,,64,5,2,10,,https://www.google.com/maps/place/JT+Mobile+Auto+Detailing/data=!4m7!3m6!1s0x8eb56681e6920af1:0x7ad015da228e773c!8m2!3d37.7200114!4d-122.4283254!16s%2Fg%2F11kk10skx7!19sChIJ8QqS5oFmtY4RPHeOItoV0Ho?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.2,san francisco,Jeff’s Auto Detailing,,,,+1 415-818-3909,http://sfsupremeshine.com,"150 Monticello St, San Francisco, CA 94132, United States",https://www.google.com/maps/place/Jeff%E2%80%99s+Auto+Detailing/data=!4m7!3m6!1s0x808f7d162f2faabf:0x2a121592aa74034!8m2!3d37.7170328!4d-122.4705407!16s%2Fg%2F11wc4bq0bt!19sChIJv6ovLxZ9j4ARNECnKlkhoQI,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,54,5,2,10,http://sfsupremeshine.com/,https://www.google.com/maps/place/Jeff%E2%80%99s+Auto+Detailing/data=!4m7!3m6!1s0x808f7d162f2faabf:0x2a121592aa74034!8m2!3d37.7170328!4d-122.4705407!16s%2Fg%2F11wc4bq0bt!19sChIJv6ovLxZ9j4ARNECnKlkhoQI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,1,FALSE,FALSE,
D,5.17,san francisco,ImportTrix,,,,+1 415-577-1597,,"1233 Folsom St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/ImportTrix/data=!4m7!3m6!1s0x15325ed51b73e3c3:0x394a152adb80d9d2!8m2!3d37.7743363!4d-122.410379!16s%2Fg%2F11b707htvk!19sChIJw-NzG9VeMhUR0tmA2yoVSjk,,,,,,,,,,,,,,,0,,,,,,,,,,,,,53,4.9,21,29,,https://www.google.com/maps/place/ImportTrix/data=!4m7!3m6!1s0x15325ed51b73e3c3:0x394a152adb80d9d2!8m2!3d37.7743363!4d-122.410379!16s%2Fg%2F11b707htvk!19sChIJw-NzG9VeMhUR0tmA2yoVSjk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.17,san francisco,Autobody Spa,autobodyspa@gmail.com,autobodyspa@gmail.com,gosom_scraper,+1 415-252-7790,http://autobodyspa.com,"375 Vermont St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Autobody+Spa/data=!4m7!3m6!1s0x808f7e33aabe0d33:0xed89a4748456633f!8m2!3d37.7647976!4d-122.4043406!16s%2Fg%2F1tgdcn46!19sChIJMw2-qjN-j4ARP2NWhHSkie0,https://www.facebook.com/autobody.spa,,,https://www.yelp.com/biz/autobody-spa-san-francisco,,,,,,,,,,,0,,,,,,,,,,,ok,,39,4.8,2,10,http://autobodyspa.com/,https://www.google.com/maps/place/Autobody+Spa/data=!4m7!3m6!1s0x808f7e33aabe0d33:0xed89a4748456633f!8m2!3d37.7647976!4d-122.4043406!16s%2Fg%2F1tgdcn46!19sChIJMw2-qjN-j4ARP2NWhHSkie0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.04,san francisco,Pearce Autotech,pearceautotech@gmail.com,pearceautotech@gmail.com,gosom_scraper,+1 415-546-5153,http://www.pearceautotech.com,"751 Ellis St, San Francisco, CA 94109, United States",https://www.google.com/maps/place/Pearce+Autotech/data=!4m7!3m6!1s0x808f7fd5eb4ecb57:0x3eebbc5f6c7fb51d!8m2!3d37.783883!4d-122.418611!16s%2Fg%2F1tf6s0mf!19sChIJV8tO69V_j4ARHbV_bF-86z4,https://www.facebook.com/Mini.Repair,http://instagram.com/pearceautotech,,https://www.yelp.com/biz/pearce-autotech-san-francisco-2;https://www.yelp.com/biz/pearce-autotech-san-francisco-2?utm_medium=biz_embedded_content&utm_source=biz_badge,,,,,,,,,,,0,,,,,,,,,,,ok,,48,5,2,10,http://www.pearceautotech.com/,https://www.google.com/maps/place/Pearce+Autotech/data=!4m7!3m6!1s0x808f7fd5eb4ecb57:0x3eebbc5f6c7fb51d!8m2!3d37.783883!4d-122.418611!16s%2Fg%2F1tf6s0mf!19sChIJV8tO69V_j4ARHbV_bF-86z4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.03,san francisco,Automotive Specialists,,,,+1 415-881-1845,,"718 Bryant St, San Francisco, CA 94107, United States",https://www.google.com/maps/place/Automotive+Specialists/data=!4m7!3m6!1s0x808f7fd556cb488b:0xe18c681446855ae1!8m2!3d37.7775046!4d-122.4009425!16s%2Fg%2F1tfl0fpl!19sChIJi0jLVtV_j4AR4VqFRhRojOE,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,4.8,10,18,,https://www.google.com/maps/place/Automotive+Specialists/data=!4m7!3m6!1s0x808f7fd556cb488b:0xe18c681446855ae1!8m2!3d37.7775046!4d-122.4009425!16s%2Fg%2F1tfl0fpl!19sChIJi0jLVtV_j4AR4VqFRhRojOE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.99,san francisco,SF European,,,,+1 415-265-9434,,"1634 Howard St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/SF+European/data=!4m7!3m6!1s0x80858122ea0bcc45:0x4d66cdc1c0e10a6!8m2!3d37.771184!4d-122.417513!16s%2Fg%2F11fk4g0clr!19sChIJRcwL6iKBhYARphAOHNxs1gQ,,,,,,,,,,,,,,,0,,,,,,,,,,,,,25,4.7,3,11,,https://www.google.com/maps/place/SF+European/data=!4m7!3m6!1s0x80858122ea0bcc45:0x4d66cdc1c0e10a6!8m2!3d37.771184!4d-122.417513!16s%2Fg%2F11fk4g0clr!19sChIJRcwL6iKBhYARphAOHNxs1gQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.93,san francisco,Pro Speed Auto Body,info@prospeedautobody.com,info@prospeedautobody.com,gosom_scraper,+1 415-495-8999,https://prospeedautobody.com,"562 Bryant St, San Francisco, CA 94107, United States",https://www.google.com/maps/place/Pro+Speed+Auto+Body/data=!4m7!3m6!1s0x8085807f1380a90b:0xdb2a5081089f1085!8m2!3d37.7803823!4d-122.3975029!16s%2Fg%2F1wzt2lnf!19sChIJC6mAE3-AhYARhRCfCIFQKts,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,44,5,21,29,https://prospeedautobody.com/,https://www.google.com/maps/place/Pro+Speed+Auto+Body/data=!4m7!3m6!1s0x8085807f1380a90b:0xdb2a5081089f1085!8m2!3d37.7803823!4d-122.3975029!16s%2Fg%2F1wzt2lnf!19sChIJC6mAE3-AhYARhRCfCIFQKts?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,4.63,san francisco,DetailedByPrecision,Support@DetailedByPrecision.com,Support@DetailedByPrecision.com;support@detailedbyprecision.com,gosom_scraper,+1 415-601-4291,https://detailedbyprecision.com,"318 Paris St, San Francisco, CA 94112, United States",https://www.google.com/maps/place/DetailedByPrecision/data=!4m7!3m6!1s0x808f7e8f158f9e75:0xf48204ea0c7fb1b7!8m2!3d37.7235194!4d-122.4337472!16s%2Fg%2F11bzsfnx54!19sChIJdZ6PFY9-j4ARt7F_DOoEgvQ,,,,https://www.yelp.com/biz/detailedbyprecision-san-francisco-3,,https://www.youtube.com/c/DetailedByPrecision,,,,,,,,,0,,,,,,,,,,,ok,,35,5,3,11,https://detailedbyprecision.com/,https://www.google.com/maps/place/DetailedByPrecision/data=!4m7!3m6!1s0x808f7e8f158f9e75:0xf48204ea0c7fb1b7!8m2!3d37.7235194!4d-122.4337472!16s%2Fg%2F11bzsfnx54!19sChIJdZ6PFY9-j4ARt7F_DOoEgvQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
