tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
C,19.6,kyiv,Insight Marketing Agency,hello@digitalinsight.com.ua,hello@digitalinsight.com.ua,agent_browser_crawl,+380 96 737 7488,https://digitalinsight.com.ua,"Heroiv UPA St, 73В, Lviv, Lviv Oblast, Ukraine, 79041",https://www.google.com/maps/place/Insight+Marketing+Agency/data=!4m7!3m6!1s0x473ae774935deb1d:0x50ab35c65ad3fcea!8m2!3d49.8290783!4d23.9950362!16s%2Fg%2F11qpt8yq9d!19sChIJHetdk3TnOkcR6vzTWsY1q1A,https://www.facebook.com/insight.ua/,https://www.instagram.com/agency.insight/,https://www.linkedin.com/company/marketing-agency-insight/,,,,,,,,,,0,,,,,,,,,ok,,0,0.0,0,0,https://digitalinsight.com.ua/,https://www.google.com/maps/place/Insight+Marketing+Agency/data=!4m7!3m6!1s0x473ae774935deb1d:0x50ab35c65ad3fcea!8m2!3d49.8290783!4d23.9950362!16s%2Fg%2F11qpt8yq9d!19sChIJHetdk3TnOkcR6vzTWsY1q1A?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,MVA digital marketing agency,,,,+380 96 842 7660,,,https://www.google.com/maps/place/MVA+digital+marketing+agency/data=!4m7!3m6!1s0x60e971d47ff3b02f:0x8c62416dda1cf349!8m2!3d49.832689!4d24.0122356!16s%2Fg%2F11vzs07692!19sChIJL7Dzf9Rx6WARSfMc2m1BYow,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/MVA+digital+marketing+agency/data=!4m7!3m6!1s0x60e971d47ff3b02f:0x8c62416dda1cf349!8m2!3d49.832689!4d24.0122356!16s%2Fg%2F11vzs07692!19sChIJL7Dzf9Rx6WARSfMc2m1BYow?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,WE.DESIGN studio. Creative and branding.,hello@wedesign-studio.com,hello@wedesign-studio.com,agent_browser_crawl,+380 67 370 8615,https://wedesign-studio.com,"Heroiv UPA St, 73, Lviv, Lviv Oblast, Ukraine, 79041",https://www.google.com/maps/place/WE.DESIGN+studio.+Creative+and+branding./data=!4m7!3m6!1s0xa38cc5ff7ea6f501:0x36ba570e7b954887!8m2!3d49.8288633!4d23.9948552!16s%2Fg%2F11r_tm9hmq!19sChIJAfWmfv_FjKMRh0iVew5XujY,https://www.facebook.com/WeDesignStory/,https://www.instagram.com/we.design.story/,,,,,,,,,,,0,,,,,,,,,ok,,0,0.0,0,0,https://wedesign-studio.com/,https://www.google.com/maps/place/WE.DESIGN+studio.+Creative+and+branding./data=!4m7!3m6!1s0xa38cc5ff7ea6f501:0x36ba570e7b954887!8m2!3d49.8288633!4d23.9948552!16s%2Fg%2F11r_tm9hmq!19sChIJAfWmfv_FjKMRh0iVew5XujY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Studio IDI,,,,+380 99 027 2922,http://designidi.com,"Bohdana Lepkoho St, 1, Shchyrets, Lviv Oblast, Ukraine, 81160",https://www.google.com/maps/place/Studio+IDI/data=!4m7!3m6!1s0x473add73f97c9a65:0x4ead3f7e2b029039!8m2!3d49.8424936!4d24.0205595!16s%2Fg%2F11n7_7cx6j!19sChIJZZp8-XPdOkcROZACK34_rU4,,,,,,,,,,,,,0,,,,,,,,,open_error,,0,0.0,0,0,http://designidi.com/,https://www.google.com/maps/place/Studio+IDI/data=!4m7!3m6!1s0x473add73f97c9a65:0x4ead3f7e2b029039!8m2!3d49.8424936!4d24.0205595!16s%2Fg%2F11n7_7cx6j!19sChIJZZp8-XPdOkcROZACK34_rU4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Logic.digital,,,,+380 73 080 8552,,"Promyslova St, 52, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Logic.digital/data=!4m7!3m6!1s0x473addfe793a212f:0x88bff95e8f3d26f7!8m2!3d49.8609229!4d24.0443382!16s%2Fg%2F11l2bw8wgb!19sChIJLyE6ef7dOkcR9yY9j175v4g,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Logic.digital/data=!4m7!3m6!1s0x473addfe793a212f:0x88bff95e8f3d26f7!8m2!3d49.8609229!4d24.0443382!16s%2Fg%2F11l2bw8wgb!19sChIJLyE6ef7dOkcR9yY9j175v4g?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,SDL Digital,,,,+380 98 419 4073,,,https://www.google.com/maps/place/SDL+Digital/data=!4m7!3m6!1s0xa014f3621cd48bdd:0x9a9328191093328b!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11z1v_3tzq!19sChIJ3YvUHGLzFKARizKTEBkok5o,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/SDL+Digital/data=!4m7!3m6!1s0xa014f3621cd48bdd:0x9a9328191093328b!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11z1v_3tzq!19sChIJ3YvUHGLzFKARizKTEBkok5o?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Growth Kitchen,,,,+380 67 148 6882,https://growthkitchen.agency,,https://www.google.com/maps/place/Growth+Kitchen/data=!4m7!3m6!1s0x874d5e6a8037316d:0xdd58620b0ab815bd!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11x5t1y2f7!19sChIJbTE3gGpeTYcRvRW4CgtiWN0,https://www.facebook.com/profile.php?id=61561727487931,,https://www.linkedin.com/company/growth-kitchen-agency/?viewAsMember=true;https://www.linkedin.com/in/andriypyshchyk/;https://www.linkedin.com/in/demianlazurko/;https://www.linkedin.com/in/irynasmuk/;https://www.linkedin.com/in/nazardzia/,,,https://www.youtube.com/@GrowthKitchen,,,,,My Real Profit,,0,,,,,,,,,no_email_found,,0,0.0,0,0,https://growthkitchen.agency/,https://www.google.com/maps/place/Growth+Kitchen/data=!4m7!3m6!1s0x874d5e6a8037316d:0xdd58620b0ab815bd!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11x5t1y2f7!19sChIJbTE3gGpeTYcRvRW4CgtiWN0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,SHUM,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;poshta@miysait.com;pryklad@miysait.com;shuuum.agency@gmail.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+380 98 306 1025,https://www.shumagency.com,,https://www.google.com/maps/place/SHUM/data=!4m7!3m6!1s0x2326fe3520a8ee45:0xc829b0fc1ec74cc1!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11rq2lrvnk!19sChIJRe6oIDX-JiMRwUzHHvywKcg,https://www.facebook.com/shummarketing/,https://www.instagram.com/dilmah_ukraine/;https://www.instagram.com/kava_starogo_lvova.official/;https://www.instagram.com/levada.ua/;https://www.instagram.com/lokomokoua/;https://www.instagram.com/malenkyi_kukhar/;https://www.instagram.com/shumagency/;https://www.instagram.com/ukrpasta/;https://www.instagram.com/vegamilk.ua/;https://www.instagram.com/veres_food/;https://www.instagram.com/vodnyjmir.ua/;https://www.instagram.com/zhashkivske/,,,https://www.tiktok.com/@shumagency,https://www.youtube.com/channel/UCB9pksyL7v3M6DPFdp8jMPA/videos?view=0&sort=dd&shelf_id=1,,,,,,,0,,,,,,,,,ok,,0,0.0,0,0,https://www.shumagency.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6974260618740570222,https://www.google.com/maps/place/SHUM/data=!4m7!3m6!1s0x2326fe3520a8ee45:0xc829b0fc1ec74cc1!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11rq2lrvnk!19sChIJRe6oIDX-JiMRwUzHHvywKcg?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,"SEO, Online Marketing, Social Media Company",,,,+380 67 402 1394,,"Heroiv UPA St, 72, Lviv, Lviv Oblast, Ukraine, 79000","https://www.google.com/maps/place/SEO,+Online+Marketing,+Social+Media+Company/data=!4m7!3m6!1s0x473add807df3fe9f:0x59c8632978fa46ee!8m2!3d49.8313774!4d23.9967893!16s%2Fg%2F11fn6smz73!19sChIJn_7zfYDdOkcR7kb6eCljyFk",,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,"https://www.google.com/maps/place/SEO,+Online+Marketing,+Social+Media+Company/data=!4m7!3m6!1s0x473add807df3fe9f:0x59c8632978fa46ee!8m2!3d49.8313774!4d23.9967893!16s%2Fg%2F11fn6smz73!19sChIJn_7zfYDdOkcR7kb6eCljyFk?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Pidpilni Digital,,,,+380 93 239 7135,,"Akademika Andriya Sakharova St, 7, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Pidpilni+Digital/data=!4m7!3m6!1s0x473ae7292e515131:0x94a429feb756f55e!8m2!3d49.8273377!4d24.0116405!16s%2Fg%2F11sff4gf8b!19sChIJMVFRLinnOkcRXvVWt_4ppJQ,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Pidpilni+Digital/data=!4m7!3m6!1s0x473ae7292e515131:0x94a429feb756f55e!8m2!3d49.8273377!4d24.0116405!16s%2Fg%2F11sff4gf8b!19sChIJMVFRLinnOkcRXvVWt_4ppJQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,cucabara,,,,,,"Halytska St, 21, Lviv, L'vivs'ka oblast, Ukraine, 79000",https://www.google.com/maps/place/cucabara/data=!4m7!3m6!1s0x473add6c26ec0001:0xc9f2a31345fe816e!8m2!3d49.8397507!4d24.0319495!16s%2Fg%2F11smmg8yb5!19sChIJAQDsJmzdOkcRboH-RROj8sk,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/cucabara/data=!4m7!3m6!1s0x473add6c26ec0001:0xc9f2a31345fe816e!8m2!3d49.8397507!4d24.0319495!16s%2Fg%2F11smmg8yb5!19sChIJAQDsJmzdOkcRboH-RROj8sk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,IDEA.COM - Hub of Creative Ideas,,,,+380 67 445 2020,,"Halytska Square, 15, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/IDEA.COM+-+Hub+of+Creative+Ideas/data=!4m7!3m6!1s0x473add6964e90475:0xcf8484f22ccba6ca!8m2!3d49.8388871!4d24.0315387!16s%2Fg%2F11fjw4_cl2!19sChIJdQTpZGndOkcRyqbLLPKEhM8,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/IDEA.COM+-+Hub+of+Creative+Ideas/data=!4m7!3m6!1s0x473add6964e90475:0xcf8484f22ccba6ca!8m2!3d49.8388871!4d24.0315387!16s%2Fg%2F11fjw4_cl2!19sChIJdQTpZGndOkcRyqbLLPKEhM8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,KucherenkoDigital,,,,+380 63 064 1912,,,https://www.google.com/maps/place/KucherenkoDigital/data=!4m7!3m6!1s0x8c5336292198c6f:0x2e3f0f7573542fc3!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11vxjv3mnn!19sChIJb4wZkmIzxQgRwy9Uc3UPPy4,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/KucherenkoDigital/data=!4m7!3m6!1s0x8c5336292198c6f:0x2e3f0f7573542fc3!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11vxjv3mnn!19sChIJb4wZkmIzxQgRwy9Uc3UPPy4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Rioks,,,,+380 67 000 1750,https://rioks.com,"Serbska St, 15, Lviv, Lviv Oblast, Ukraine, 79008",https://www.google.com/maps/place/Rioks/data=!4m7!3m6!1s0x473add5f4a7cfb41:0x2b118a1c64419d5a!8m2!3d49.840188!4d24.033625!16s%2Fg%2F11fp8kspmh!19sChIJQft8Sl_dOkcRWp1BZByKESs,https://www.facebook.com/rioks.marketing,,https://www.linkedin.com/company/rioks-intelligent-marketing-solutions/;https://www.linkedin.com/company/rioks/,,,,,,,,,,0,,,,,,,,,no_email_found,,0,0.0,0,0,https://rioks.com/,https://www.google.com/maps/place/Rioks/data=!4m7!3m6!1s0x473add5f4a7cfb41:0x2b118a1c64419d5a!8m2!3d49.840188!4d24.033625!16s%2Fg%2F11fp8kspmh!19sChIJQft8Sl_dOkcRWp1BZByKESs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Creative Economy Days,,,,+380 67 509 4129,,"Lystopadovoho Chynu St, 8, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Creative+Economy+Days/data=!4m7!3m6!1s0x473add716a255555:0x24887ebdcb6e86ad!8m2!3d49.8408756!4d24.0209446!16s%2Fg%2F11h461_8px!19sChIJVVUlanHdOkcRrYZuy71-iCQ,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Creative+Economy+Days/data=!4m7!3m6!1s0x473add716a255555:0x24887ebdcb6e86ad!8m2!3d49.8408756!4d24.0209446!16s%2Fg%2F11h461_8px!19sChIJVVUlanHdOkcRrYZuy71-iCQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Futuro Digital,,,,+380 93 145 0503,,"Valova St, 31, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Futuro+Digital/data=!4m7!3m6!1s0x473addcbca8b6cdf:0x5682c4acdc124b19!8m2!3d49.8406351!4d24.0355451!16s%2Fg%2F11j69ysz98!19sChIJ32yLysvdOkcRGUsS3KzEglY,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Futuro+Digital/data=!4m7!3m6!1s0x473addcbca8b6cdf:0x5682c4acdc124b19!8m2!3d49.8406351!4d24.0355451!16s%2Fg%2F11j69ysz98!19sChIJ32yLysvdOkcRGUsS3KzEglY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,"Маркетингове агентство ""AK Marketing",,,,+380 96 565 2575,,"Bohdana Khmel'nyts'koho St, 269, Lviv, Lviv Oblast, Ukraine, 79037",https://www.google.com/maps/place/%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+%22AK+Marketing/data=!4m7!3m6!1s0x473addd65c540ffb:0xde09556390655606!8m2!3d49.8724698!4d24.0585717!16s%2Fg%2F11y4nc4j69!19sChIJ-w9UXNbdOkcRBlZlkGNVCd4,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+%22AK+Marketing/data=!4m7!3m6!1s0x473addd65c540ffb:0xde09556390655606!8m2!3d49.8724698!4d24.0585717!16s%2Fg%2F11y4nc4j69!19sChIJ-w9UXNbdOkcRBlZlkGNVCd4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Gorgona Studio - digital-агентство,,,,+380 96 659 0237,,"Viacheslava Chornovola Ave, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Gorgona+Studio+-+digital-%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE/data=!4m7!3m6!1s0x473add7058765c37:0x1f853c6f5e2f30a2!8m2!3d49.8578233!4d24.0256851!16s%2Fg%2F11w3tqyy1m!19sChIJN1x2WHDdOkcRojAvXm88hR8,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Gorgona+Studio+-+digital-%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE/data=!4m7!3m6!1s0x473add7058765c37:0x1f853c6f5e2f30a2!8m2!3d49.8578233!4d24.0256851!16s%2Fg%2F11w3tqyy1m!19sChIJN1x2WHDdOkcRojAvXm88hR8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Агентство креативної реклами BLACK PUG,,,,+380 67 323 0074,,"Viacheslava Chornovola Ave, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/%D0%90%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+%D0%BA%D1%80%D0%B5%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D1%97+%D1%80%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%B8+BLACK+PUG/data=!4m7!3m6!1s0x473add653ac2c6cb:0xa94bb434652b4c99!8m2!3d49.8563699!4d24.0217108!16s%2Fg%2F11pzkkq4vy!19sChIJy8bCOmXdOkcRmUwrZTS0S6k,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/%D0%90%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+%D0%BA%D1%80%D0%B5%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D1%97+%D1%80%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%B8+BLACK+PUG/data=!4m7!3m6!1s0x473add653ac2c6cb:0xa94bb434652b4c99!8m2!3d49.8563699!4d24.0217108!16s%2Fg%2F11pzkkq4vy!19sChIJy8bCOmXdOkcRmUwrZTS0S6k?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Logic.digital,,,,+380 73 080 8552,https://logicdigital.agency,,https://www.google.com/maps/place/Logic.digital/data=!4m7!3m6!1s0x657673c2a3a0162f:0x5ec99b0c2de4bcef!8m2!3d49.832689!4d24.0122356!16s%2Fg%2F11vdjkc_k4!19sChIJLxago8JzdmUR77zkLQybyV4,https://www.facebook.com/MishaHytriak/?show_switched_toast=0&show_invite_to_follow=0&show_switched_tooltip=0&show_podcast_settings=0&show_community_transition=0&show_community_review_changes=0&show_community_rollback=0&show_follower_visibility_disclosure=0;https://www.facebook.com/profile.php?id=100067866933618,https://www.instagram.com/hytriak/;https://www.instagram.com/logic.digital/,https://www.linkedin.com/in/mykhailo-khytriak-36499a1b9/,,https://www.tiktok.com/@hytriak,https://www.youtube.com/embed/46u3V02pWy8;https://www.youtube.com/embed/Sd4W07oayj4;https://www.youtube.com/watch?v=RPWy00h8B3E;https://youtube.com/watch?v=5BvvCtWRlLI&feature=youtu.be,,,,,,,0,,,,,,,,,cloudflare_blocked,,0,0.0,0,0,https://logicdigital.agency/,https://www.google.com/maps/place/Logic.digital/data=!4m7!3m6!1s0x657673c2a3a0162f:0x5ec99b0c2de4bcef!8m2!3d49.832689!4d24.0122356!16s%2Fg%2F11vdjkc_k4!19sChIJLxago8JzdmUR77zkLQybyV4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Plann Ads,v.surkov@plannads.com,v.surkov@plannads.com,agent_browser_crawl,+380 96 999 3388,https://plannads.com,"Vesniana St, 4, Lviv, Lviv Oblast, Ukraine, 79019",https://www.google.com/maps/place/Plann+Ads/data=!4m7!3m6!1s0x473add3624cbeb83:0xbc0aa7c6d2c3130!8m2!3d49.8611171!4d24.031202!16s%2Fg%2F11mxb2_frt!19sChIJg-vLJDbdOkcRMDEsbXyqwAs,https://www.facebook.com/plannads/,,https://www.linkedin.com/company/plannads/,,,,,,,,,,0,,,,,,,,,ok,,0,0.0,0,0,https://plannads.com/,https://www.google.com/maps/place/Plann+Ads/data=!4m7!3m6!1s0x473add3624cbeb83:0xbc0aa7c6d2c3130!8m2!3d49.8611171!4d24.031202!16s%2Fg%2F11mxb2_frt!19sChIJg-vLJDbdOkcRMDEsbXyqwAs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,"Digital Agency ""Profit""",proffitdigital@gmail.com,proffitdigital@gmail.com,gosom_scraper,+380 97 664 2812,https://profit.in.ua,"Oleksandra Dovzhenka St, 2, Truskavets, Lviv Oblast, Ukraine, 82200",https://www.google.com/maps/place/Digital+Agency+%22Profit%22/data=!4m7!3m6!1s0x473a491a0749873d:0xddcf6f1586495495!8m2!3d49.2849792!4d23.5120949!16s%2Fg%2F11nxt7fzr8!19sChIJPYdJBxpJOkcRlVRJhhVvz90,https://www.facebook.com/profitdigitalagency,,,,,,,,,,,,0,,,,,,,,,ok,,0,0.0,0,0,https://profit.in.ua/,https://www.google.com/maps/place/Digital+Agency+%22Profit%22/data=!4m7!3m6!1s0x473a491a0749873d:0xddcf6f1586495495!8m2!3d49.2849792!4d23.5120949!16s%2Fg%2F11nxt7fzr8!19sChIJPYdJBxpJOkcRlVRJhhVvz90?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.31,kyiv,Rozrobka Internet Mahazyniv,,,,,,"Hazova St, 36/2, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Rozrobka+Internet+Mahazyniv/data=!4m7!3m6!1s0x473addef4d50b8f7:0xff7656c3d7914f08!8m2!3d49.8484769!4d24.0210826!16s%2Fg%2F11fcpdz233!19sChIJ97hQTe_dOkcRCE-R18NWdv8,,,,,,,,,,,,delivery_quality,3,"A scam company. They sell defective template sites, and then demand money to fix the flaws. Nazar will calmly tell you that it's you doing something wrong, or there's a problem with the hosting. It's almost been a year and we still can't get the work finished.","This is just terrible! I don't recommend this to anyone! The sites are buggy, with sooo many unfinished parts, and most importantly Wizor refuses to fix their own hack-job!!!
They just scammed us 👎
Look for your contractors more carefully!!! As for Wizor — it's just a disgrace, not programmers.",1,1,Ezly — AI Communication Assistant (client-comms layer),getezly.com/home,deadline_missed;delivery_quality;scope_drift,,,,8,4,2,8,,https://www.google.com/maps/place/Rozrobka+Internet+Mahazyniv/data=!4m7!3m6!1s0x473addef4d50b8f7:0xff7656c3d7914f08!8m2!3d49.8484769!4d24.0210826!16s%2Fg%2F11fcpdz233!19sChIJ97hQTe_dOkcRCE-R18NWdv8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.1,kyiv,TeaCode.io - AI & custom software development partner for scaling your business,inquiry@teacode.io,inquiry@teacode.io,gosom_scraper,+48 505 131 897,https://teacode.io,"Postępu 15/7 piętro, 02-676 Warszawa, Poland",https://www.google.com/maps/place/TeaCode.io+-+AI+%26+custom+software+development+partner+for+scaling+your+business/data=!4m7!3m6!1s0x47192d7be6566495:0xe19a37580c66b9d9!8m2!3d52.180555!4d20.996401!16s%2Fg%2F11f0krgcp3!19sChIJlWRW5nstGUcR2blmDFg3muE,https://www.facebook.com/teacodeio,https://www.instagram.com/teacodeio/,https://www.linkedin.com/company/18012186/,,,https://www.youtube.com/channel/UChKOGH2zZ6V7vDVYH5XJqCw,,,,,Kristopher Larson;Nasser Fawaz;Eugene Vainshel;Jakub Drynkowski;Michał Pierzchlewicz;Pierzchlewicz CTO;TeaCode Team,frontline_communication,3,"They talk a lot about passion and teamwork, but in reality, communication is poor and project delivery often misses deadlines. Overhyped values don't match the actual experience.",,1,,Ezly — AI Communication Assistant (tone + personalization),getezly.com/home,deadline_missed;delivery_quality;frontline_communication,,ok,,20,4.6,1,3,https://teacode.io/,https://www.google.com/maps/place/TeaCode.io+-+AI+%26+custom+software+development+partner+for+scaling+your+business/data=!4m7!3m6!1s0x47192d7be6566495:0xe19a37580c66b9d9!8m2!3d52.180555!4d20.996401!16s%2Fg%2F11f0krgcp3!19sChIJlWRW5nstGUcR2blmDFg3muE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,18.64,kyiv,Дизайн студия «Вектор»,vectorstudio.diz@yahoo.com,vectorstudio.diz@yahoo.com,gosom_scraper,+380 68 096 0056,http://vectorstudio.com.ua,"Sicheslavska Naberezhna St, 15А, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D1%81%D1%82%D1%83%D0%B4%D0%B8%D1%8F+%C2%AB%D0%92%D0%B5%D0%BA%D1%82%D0%BE%D1%80%C2%BB/data=!4m7!3m6!1s0x40e09035f4644861:0x246d249f29010e99!8m2!3d48.4713!4d35.0462384!16s%2Fg%2F1hc2_qzm8!19sChIJYUhk9DWQ4EARmQ4BKZ8kbSQ,https://www.facebook.com/studiovectordp/,https://www.instagram.com/vectorstudio_com.ua/,,,,,,,,,,delivery_quality,3,"Very BAD! I ordered business cards with lamination and rounded corners. I got thin paper, lamination is questionable (it feels like there isn't any) and CROOKED CORNERS! The feeling is they cut them with scissors by hand. They said this is normal and all blades cut like this 🤡 The print itself also leaves much to be desired. Overall — first and last time. STRONGLY DO NOT RECOMMEND!","They took all the money up front, promised everything would be high quality and in the right color. I got a dark gray sheet, gloomy, not matching the color scheme of the photo we used as the mockup. They refused to redo it, except on condition I pay another half of what I'd already paid. I read in the comments that the firm is nasty and so is the manager. I fully agree.",1,1,Ezly — AI Communication Assistant (client-comms layer),getezly.com/home,billing_or_intake_errors;delivery_quality;scope_drift,,ok,,19,4.2,4,18,http://vectorstudio.com.ua/,https://www.google.com/maps/place/%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D1%81%D1%82%D1%83%D0%B4%D0%B8%D1%8F+%C2%AB%D0%92%D0%B5%D0%BA%D1%82%D0%BE%D1%80%C2%BB/data=!4m7!3m6!1s0x40e09035f4644861:0x246d249f29010e99!8m2!3d48.4713!4d35.0462384!16s%2Fg%2F1hc2_qzm8!19sChIJYUhk9DWQ4EARmQ4BKZ8kbSQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
