tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,phone_reach_score,email_reach_score,email_quality_tier,email_quality_reason,best_reachable_email,ab_arm
B,64.47,15.47,49.0,,phone;email:E3,0,tampa,Tropic Supply,accounting@tropicsupply.com,accounting@tropicsupply.com;accountservices@tropicsupply.com;customerservice@tropicsupply.com;financialservices@tropicsupply.com;jointropic@tropicsupply.com;quoteexport@tropicsupply.com;quotefl@tropicsupply.com;website@tropicsupply.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 813-514-1198,,https://www.tropicsupply.com,"5120 E Adamo Dr # A, Tampa, FL 33619, United States",https://www.google.com/maps/place/Tropic+Supply/data=!4m7!3m6!1s0x88c2c583302de021:0xe66c4aebeb817275!8m2!3d27.9528489!4d-82.3993589!16s%2Fg%2F1v_w33z6!19sChIJIeAtMIPFwogRdXKB6-tKbOY,https://www.facebook.com/TropicSupply,https://www.instagram.com/tropicsupplyinc/,https://www.linkedin.com/company/tropic-supply-inc-,,,https://www.youtube.com/c/TropicSupply,,,,,,,,frontline_communication,2,Before yall say you don’t carry a product yall should check. Amazing the laziness yall have when all yall do is sit behind a counter,"Really bad experience today, tried to start a cash account to buy some parts but the person in charge refused and was extremely rude, i took my business somewhere else where i was taken care of, AVOID THIS PLACE ITS HORRIBLE!!!",,,0,0,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication;service_quality_in_session,,ok,,72,4.4,43,50,https://www.tropicsupply.com/,https://www.google.com/maps/place/Tropic+Supply/data=!4m7!3m6!1s0x88c2c583302de021:0xe66c4aebeb817275!8m2!3d27.9528489!4d-82.3993589!16s%2Fg%2F1v_w33z6!19sChIJIeAtMIPFwogRdXKB6-tKbOY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,24.0,E3,named_mailbox_site,accountservices@tropicsupply.com,both
B,64.33,16.33,48.0,,phone;email:E3,0,tampa,HVAC Comfort Solutions,hvaccomfortsolutions@yahoo.com,hvaccomfortsolutions@yahoo.com,agent_browser_crawl,+1 813-510-3236,,http://www.hvaccomfortsolutions.com,"13203 Oak St, Odessa, FL 33556, United States",https://www.google.com/maps/place/HVAC+Comfort+Solutions/data=!4m7!3m6!1s0x88c2948199ceaaab:0x64f6d96e0d9b3ded!8m2!3d28.1443411!4d-82.6462525!16s%2Fg%2F11hy9p796d!19sChIJq6rOmYGUwogR7T2bDW7Z9mQ,https://www.facebook.com/wix,,https://www.linkedin.com/company/wix-com,,,,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,http://www.hvaccomfortsolutions.com/,https://www.google.com/maps/place/HVAC+Comfort+Solutions/data=!4m7!3m6!1s0x88c2948199ceaaab:0x64f6d96e0d9b3ded!8m2!3d28.1443411!4d-82.6462525!16s%2Fg%2F11hy9p796d!19sChIJq6rOmYGUwogR7T2bDW7Z9mQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,hvaccomfortsolutions@yahoo.com,both
B,64.33,16.33,48.0,,phone;email:E3,0,tampa,"Victory Air Solutions, LLC",victoryairsolutionsllc@gmail.com,victoryairsolutionsllc@gmail.com,agent_browser_crawl,+1 813-514-7047,,https://victoryairsolutionsllc.com,"16032 Penwood Dr, Tampa, FL 33647, United States","https://www.google.com/maps/place/Victory+Air+Solutions,+LLC/data=!4m7!3m6!1s0x88c2b7f6f8a1d663:0xfd74abf7f09c87d!8m2!3d28.0976045!4d-82.377603!16s%2Fg%2F11zcj5xk4m!19sChIJY9ah-Pa3wogRfcgJf79K1w8",,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://victoryairsolutionsllc.com/,"https://www.google.com/maps/place/Victory+Air+Solutions,+LLC/data=!4m7!3m6!1s0x88c2b7f6f8a1d663:0xfd74abf7f09c87d!8m2!3d28.0976045!4d-82.377603!16s%2Fg%2F11zcj5xk4m!19sChIJY9ah-Pa3wogRfcgJf79K1w8?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,victoryairsolutionsllc@gmail.com,both
B,64.33,16.33,48.0,,phone;email:E3,0,tampa,AC Plus Heating & Air LLC,acplusfl@hotmail.com,acplusfl@hotmail.com,agent_browser_crawl,+1 813-422-1111,,https://www.acplusfl.com,,https://www.google.com/maps/place/AC+Plus+Heating+%26+Air+LLC/data=!4m7!3m6!1s0x6140d837fb23ac13:0x372e6a76a0f2b693!8m2!3d28.2620105!4d-81.9160525!16s%2Fg%2F11nc6ppck9!19sChIJE6wj-zfYQGERk7byoHZqLjc,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://www.acplusfl.com/,https://www.google.com/maps/place/AC+Plus+Heating+%26+Air+LLC/data=!4m7!3m6!1s0x6140d837fb23ac13:0x372e6a76a0f2b693!8m2!3d28.2620105!4d-81.9160525!16s%2Fg%2F11nc6ppck9!19sChIJE6wj-zfYQGERk7byoHZqLjc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,acplusfl@hotmail.com,both
B,64.33,16.33,48.0,,phone;email:E3,0,tampa,Quick Air USA Tampa,quickairusa@gmail.com,quickairusa@gmail.com,agent_browser_crawl,+1 813-686-6818,,https://www.quickairusa.com,,https://www.google.com/maps/place/Quick+Air+USA+Tampa/data=!4m7!3m6!1s0xf15475038e8bee1:0xf22558e481b6e500!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11z053y6lx!19sChIJ4b7oOFBHFQ8RAOW2geRYJfI,,https://www.instagram.com/quickairusa_hvac/,https://www.linkedin.com/company/clean-air-duct-pro-ma/,,https://www.tiktok.com/@cleanairproma;https://www.tiktok.com/@quickairusa,https://www.youtube.com/channel/UCPdMnCLp-rVhWWQRB_G_z8g,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://www.quickairusa.com/,https://www.google.com/maps/place/Quick+Air+USA+Tampa/data=!4m7!3m6!1s0xf15475038e8bee1:0xf22558e481b6e500!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11z053y6lx!19sChIJ4b7oOFBHFQ8RAOW2geRYJfI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,quickairusa@gmail.com,both
B,64.29,21.29,43.0,,phone;email:E2,0,tampa,Chris' Little Garage,clgstpete12@gmail.com,clgstpete12@gmail.com;contact@chrislittlegarage.com;wweeiihhuuaanngg@gmail.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 727-525-6440,,http://chrislittlegarage.com,"6451 5th Ave S, St. Petersburg, FL 33707, United States",https://www.google.com/maps/place/Chris%27+Little+Garage/data=!4m7!3m6!1s0x88c2e479c6f70085:0xf06f6f355e4a060b!8m2!3d27.7665999!4d-82.7259711!16s%2Fg%2F1tkvbk6b!19sChIJhQD3xnnkwogRCwZKXjVvb_A,https://www.facebook.com/314938958365585,https://www.instagram.com/clgstpete12,,,,,,,,,,,,frontline_communication,3,"I m going to summarize my experience with this place in three words, incompetent, unreliable and unprofessional.  I took my old Toyota 4Runner to this place with a misfiring problem and asked for a diagnostic of what was the cause. I paid them $200 and I took my car with no clear answer.  When I was handed over my car back the battery was drained and the engine was making squeaky and pop sounds that it didn't have before. Ryan the office guy is new in this place and he did his best to midiate the situation with Matt the mechanic but I had to presence an awkward situation where Matt started yelling and cursing at Ryan.  Waisted my time and money.","Communication with your customer is a very basic expectation. I arrived and was told they could look at my maxima. Cool. Adam was the mechanic that took the car out and drove it. After a half hour, he arrives back and puts it on a lift. The …",,,1,0,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,calls_unanswered;frontline_communication;service_quality_in_session,,ok,,96,4.5,66,73,http://chrislittlegarage.com/,https://www.google.com/maps/place/Chris%27+Little+Garage/data=!4m7!3m6!1s0x88c2e479c6f70085:0xf06f6f355e4a060b!8m2!3d27.7665999!4d-82.7259711!16s%2Fg%2F1tkvbk6b!19sChIJhQD3xnnkwogRCwZKXjVvb_A?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,18.0,E2,role_site,contact@chrislittlegarage.com,both
B,64.09,16.09,48.0,,phone;email:E3,0,tampa,Celltech Wimauma,celltechw5206@gmail.com,celltechw5206@gmail.com,agent_browser_crawl,+1 813-634-3001,,https://celltechwimauma.net,"5206 FL-674, Wimauma, FL 33598, United States",https://www.google.com/maps/place/Celltech+Wimauma/data=!4m7!3m6!1s0x88c2d61e0a2fffff:0x948c2f9b75ec288a!8m2!3d27.7128379!4d-82.3181685!16s%2Fg%2F11j03bst3d!19sChIJ__8vCh7WwogRiijsdZsvjJQ,,,,,,,,,,,,,,frontline_communication,2,"I’m honestly really disappointed with how this was handled. I dropped off an old iPhone months ago because the screen was blacked out and was told they’d look at it and let me know if it could be fixed. After months of no communication, I finally got a call in April saying it was repaired and ready for pickup.

When I went in today, I was told they now have a “new policy” where if a phone sits longer than 15 days, they just take it — a policy that was NEVER communicated to me when I dropped the phone off, not during the repair process, and not when they called to say it was ready.

What makes this worse is I’ve been a loyal customer for years, referred so many people, and had multiple phones repaired here. After this experience, NEVER AGAIN.","I tried to return a phone that the repair tech said would work with my service. It did not work and when I tried to return it, he would not accept it back. He was belligerent and seemed like he was on drugs. I filmed him yelling at me and plan to make it into a meme. 0/10 would not recommend. I want my money back!",,,1,1,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,followup_dropped;frontline_communication,,ok,,109,4.6,24,30,https://celltechwimauma.net/,https://www.google.com/maps/place/Celltech+Wimauma/data=!4m7!3m6!1s0x88c2d61e0a2fffff:0x948c2f9b75ec288a!8m2!3d27.7128379!4d-82.3181685!16s%2Fg%2F11j03bst3d!19sChIJ__8vCh7WwogRiijsdZsvjJQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,celltechw5206@gmail.com,both
B,63.7,15.7,48.0,,phone;email:E3,0,tampa,Blew Air,services@blewair.com,services@blewair.com,agent_browser_crawl,+1 813-203-4004,,https://www.blewair.com,,https://www.google.com/maps/place/Blew+Air/data=!4m7!3m6!1s0x860f6200e8f9cbaf:0x6a2996f973045c69!8m2!3d28.129607!4d-82.0115396!16s%2Fg%2F11m6sl4jf1!19sChIJr8v56ABiD4YRaVwEc_mWKWo,,,,,,,,,,,,,,calls_unanswered,1,"Don't waste your time. Awful customer service mixed with a phone number that will never be answered makes for sub par service standards. The techs will get your system ""working"" again, only to find out the bare minimum repair was made and the overall picture was ignored. Which leads to yet another service call to fix the same issue as before.",Do not Waste your time calling this company who will never answer the phone.,,,1,0,AssistantDial 24/7 AI Receptionist — every call answered,assistantdial.ai,calls_unanswered,,ok,,12,4,5,11,https://www.blewair.com/,https://www.google.com/maps/place/Blew+Air/data=!4m7!3m6!1s0x860f6200e8f9cbaf:0x6a2996f973045c69!8m2!3d28.129607!4d-82.0115396!16s%2Fg%2F11m6sl4jf1!19sChIJr8v56ABiD4YRaVwEc_mWKWo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,named_mailbox_site,services@blewair.com,both
B,62.66,13.66,49.0,,phone;email:E3,0,tampa,Integrity Tire & Automotive Centers Inc,integritystore1@yahoo.com,integritystore1@yahoo.com;integritystore2@yahoo.com,agent_browser_crawl;agent_browser_crawl,+1 727-376-8888,,https://www.integritytire727.com,"4029 Little Rd, New Port Richey, FL 34655, United States",https://www.google.com/maps/place/Integrity+Tire+%26+Automotive+Centers+Inc/data=!4m7!3m6!1s0x88c291b70167303d:0xc160d2ab6c710dce!8m2!3d28.218116!4d-82.6666986!16s%2Fg%2F11fkpw001s!19sChIJPTBnAbeRwogRzg1xbKvSYME,,,,,,,,,,,,,,billing_or_intake_errors,2,"I have been going to Integrity Tire for a little over a year now for the convenience of them basically being attached to my neighborhood. I always had a funny feeling about the pricing, but never thought to say anything since the guys in the front are very friendly and easy to talk to and seem very knowledgeable. However, they seem to have these hidden fees that they don't seem to find necessary to let you know about, which in the same breath i understand that there is a diagnostic fee for the mechanics to look at your vehicle, but maybe let the customer know that before they give you their keys. The straw that broke the camels back in my opinion was the outrageous price they quoted me to replace my Alternator. According to them the OEM part was around 600 dollars and the labor and time to install it would cost close to 700 dollars, bringing the grand total to a little over 1300 dollars. after doing a little research, the OEM alternator was being sold for 350 dollars and time to install at a shop was quoted 3-4 hours. which by that math it would have brought my grand total to around 900 dollars. i opted to do it myself, bought the alternator for the 350 and it took me maybe 2 hours to install. someone with basic mechanics knowledge and a tiny garage to work in. i was also quoted 800 dollars to do that same job at a rebuttable auto shop around the corner. When i told them i was going to go somewhere else they basically acted like i spit in their face.. Maybe make your prices a little bit more accurate so you don't have to get upset when someone leaves to go somewhere else. There is many more situations that have happened when i got work done there as well, like check engine lights coming on as soon as i left their parking lot. Please do your research before blindly accepting what you are quoted here.

2 stars for the customer service in the front office.","I called ahead about a no-crank issue and was quoted $120 labor plus the cost of the starter, which I confirmed was the total price.

After the vehicle was towed in, I was charged a $165 diagnostic fee that was never disclosed or authorized. That fee was only reduced after I objected, and the final bill still remained significantly higher than the quoted total.

I also was not contacted to approve part options and had to specifically request the cheaper starter. The invoice reflects $193 for an unbranded remanufactured starter, with no brand or warranty listed.

I raised these issues directly with the shop and followed up in writing with a copy of the invoice. No response was ever provided.

Customers should be aware of the lack of pricing transparency before committing to service.

RE:
Your reply is completely untrue, when I confirmed on the phone I was told the price was $354 total. I confirmed this is a total out the door price. So I had the car towed in, was later contacted and given a price of nearly $600 for the work after I had already spent $150 on the tow to your shop. It was after the vehicle was towed in and already had the diagnostics performed that I received the call with the the higher price .That was when I asked why it was so high and of course without asking as stated that was with the most expensive starter you carry and the diagnostic fee which was never explained over the phone. It was only explained after the car was already towed in and the diagnostics were done and I received a call back. Also never received a call back from you or response to my emails until I contacted the BBB.",,,2,1,AssistantDial structured call intake,assistantdial.ai,billing_or_intake_errors;followup_dropped,,ok,,250,4.6,5,10,https://www.integritytire727.com/,https://www.google.com/maps/place/Integrity+Tire+%26+Automotive+Centers+Inc/data=!4m7!3m6!1s0x88c291b70167303d:0xc160d2ab6c710dce!8m2!3d28.218116!4d-82.6666986!16s%2Fg%2F11fkpw001s!19sChIJPTBnAbeRwogRzg1xbKvSYME?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,24.0,E3,business_named_freemail,integritystore1@yahoo.com,both
B,62.64,13.64,49.0,,phone;email:E3,0,tampa,"Taylor Heating & Air Conditioning, Inc.",dave@taylorac.com,dave@taylorac.com;info@taylorac.com,agent_browser_crawl;agent_browser_crawl,+1 727-443-0790,,http://www.taylorac.com,"1670 N Hercules Ave Ste G, Clearwater, FL 33765, United States","https://www.google.com/maps/place/Taylor+Heating+%26+Air+Conditioning,+Inc./data=!4m7!3m6!1s0x88c2f1c3c42b6007:0x91b29d3c8dcf3d71!8m2!3d27.9824166!4d-82.7574271!16s%2Fg%2F1td662zg!19sChIJB2ArxMPxwogRcT3PjTydspE",,,,,,,,,,,,,,calls_unanswered,2,The company does no emergency service. I call the emergency number that they say to call in their voice message. I call and get a message saying the hours are 8 am to 5 pm.This place is a joke,"Oct 2023 I had anew Combi put in, new Halo for clean air. Since then I been with out heat and I’ve had to pay them 4xs to do what should have been done. Today I had John Belem out because it still don’t work. $450 later we found out the …",,,0,0,AssistantDial 24/7 AI Receptionist — every call answered,assistantdial.ai,billing_or_intake_errors;calls_unanswered,,ok,,98,4.8,62,70,http://www.taylorac.com/,"https://www.google.com/maps/place/Taylor+Heating+%26+Air+Conditioning,+Inc./data=!4m7!3m6!1s0x88c2f1c3c42b6007:0x91b29d3c8dcf3d71!8m2!3d27.9824166!4d-82.7574271!16s%2Fg%2F1td662zg!19sChIJB2ArxMPxwogRcT3PjTydspE?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,24.0,E3,named_mailbox_site,dave@taylorac.com,both
B,62.33,14.33,48.0,,phone;email:E3,0,tampa,Roberts Auto Shop,robertsautoshop@gmail.com,robertsautoshop@gmail.com,agent_browser_crawl,+1 813-654-3300,,http://www.robertsautoshop.com,"3636 Erindale Dr #106, Valrico, FL 33596, United States",https://www.google.com/maps/place/Roberts+Auto+Shop/data=!4m7!3m6!1s0x88c2d298b855f7dd:0x134ee31327c3c152!8m2!3d27.887099!4d-82.2379958!16s%2Fg%2F1tgvfdwq!19sChIJ3fdVuJjSwogRUsHDJxPjThM,https://www.facebook.com/people/Roberts-Auto-Shop/100046135586933/,,,,,,,,,,,,,booking_friction,2,"If I could leave zero stars I would. Scheduled a service two weeks in advance, they acted surprised when dropped off. Wanted service specifically new spark plugs and a transmission fluid drain/fill all they were competent enough to do is an oil change. Read a code, which any auto parts store will do for free, charged $150. They over promise and under deliver. Paid $300 for an oil change, go anywhere but here.",Originally quoted $250 to retrofit a/c system and replace filter dryer. I was a bit shocked when the bill came to $361. Several various labor charges. Parts were only $48. Job took maybe two hours. I supplied retro fittings and o-rings. …,,,1,0,AssistantDial Appointment Booking + Calendar Sync,assistantdial.ai,billing_or_intake_errors;booking_friction,,ok,,116,4.9,3,10,http://www.robertsautoshop.com/,https://www.google.com/maps/place/Roberts+Auto+Shop/data=!4m7!3m6!1s0x88c2d298b855f7dd:0x134ee31327c3c152!8m2!3d27.887099!4d-82.2379958!16s%2Fg%2F1tgvfdwq!19sChIJ3fdVuJjSwogRUsHDJxPjThM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,robertsautoshop@gmail.com,both
B,61.82,13.82,48.0,,phone;email:E3,0,tampa,Dynasty AC,contractor@dynastyac.com,contractor@dynastyac.com,agent_browser_crawl,+1 813-419-3334,,http://www.dynastyac.com,,https://www.google.com/maps/place/Dynasty+AC/data=!4m7!3m6!1s0x88c2c1418ea10c67:0x4bfd2008e15814c9!8m2!3d28.0047936!4d-82.538186!16s%2Fg%2F11jgdr4lfs!19sChIJZwyhjkHBwogRyRRY4Qgg_Us,https://www.facebook.com/,https://www.instagram.com/dynasty_ac/,,,,,,,,,,,,booking_friction,2,"Excellent service, once they arrived. We were texted different times throughout the day on their arrival time and 2 hours past last arrival time they texted to see if we still wanted them to come as it was late. We had NO AC!  We understand …","Once I got my a/c installation done It was great. Great techs. Great clean up.
Some how we communicated even tho they were non English speaking..",,,0,0,AssistantDial Appointment Booking + Calendar Sync,assistantdial.ai,booking_friction;service_quality_in_session,,ok,,156,4.9,54,62,http://www.dynastyac.com/,https://www.google.com/maps/place/Dynasty+AC/data=!4m7!3m6!1s0x88c2c1418ea10c67:0x4bfd2008e15814c9!8m2!3d28.0047936!4d-82.538186!16s%2Fg%2F11jgdr4lfs!19sChIJZwyhjkHBwogRyRRY4Qgg_Us?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,named_mailbox_site,contractor@dynastyac.com,both
B,61.69,13.69,48.0,,phone;email:E3,0,tampa,"Red Cap Plumbing, Air & Electric",redcappresident@redcapnow.com,redcappresident@redcapnow.com,agent_browser_crawl,+1 813-596-3030,,https://redcapnow.com,"7218 E M.L.K. Jr Blvd, Tampa, FL 33619, United States","https://www.google.com/maps/place/Red+Cap+Plumbing,+Air+%26+Electric/data=!4m7!3m6!1s0x88c2c716822a42a5:0x116c059991e670c0!8m2!3d27.982479!4d-82.37458!16s%2Fg%2F1tcxkk52!19sChIJpUIqghbHwogRwHDmkZkFbBE",https://www.facebook.com/RedCapPlumbingAirElectric/;https://www.facebook.com/RedCapPlumbingandAir/,https://www.instagram.com/redcaptampa/,https://www.linkedin.com/company/red-cap-plumbing-air-electric,https://www.yelp.com/biz/red-cap-plumbing-air-and-electric-tampa,,https://www.youtube.com/channel/UCdFs20SAybHwMKl5eCQShKA,,,,,,,,followup_dropped,1,"This is a very bad company with poor-quality service. We ordered A/C and air duct cleaning services. The first technician did a very poor cleaning job, and the second technician also failed to properly clean the system. In addition, not all of the work that we paid for was completed. We contacted the company manager, but he has been ignoring us and not responding.",,,,1,,AssistantDial Call Summaries + Auto Contact Creation,assistantdial.ai,followup_dropped,,ok,,7544,4.7,3,10,https://redcapnow.com/?utm_campaign=gmb_rc_home_everyone_gmb-tampa&utm_medium=gmb&utm_source=google,"https://www.google.com/maps/place/Red+Cap+Plumbing,+Air+%26+Electric/data=!4m7!3m6!1s0x88c2c716822a42a5:0x116c059991e670c0!8m2!3d27.982479!4d-82.37458!16s%2Fg%2F1tcxkk52!19sChIJpUIqghbHwogRwHDmkZkFbBE?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,named_mailbox_site,redcappresident@redcapnow.com,both
B,61.62,18.62,43.0,,phone;email:E2,0,tampa,R & R Heating & Cooling Inc,support@r-rcooling.com,support@r-rcooling.com,agent_browser_crawl,+1 941-747-4055,,http://www.r-rcooling.com,"4523 30th St W Ste 102A, Bradenton, FL 34207, United States",https://www.google.com/maps/place/R+%26+R+Heating+%26+Cooling+Inc/data=!4m7!3m6!1s0x88c31668cf4c0e89:0x80f9f900b4e0f031!8m2!3d27.4599309!4d-82.591013!16s%2Fg%2F1ptyvlt1z!19sChIJiQ5Mz2gWw4gRMfDgtAD5-YA,https://www.facebook.com/RandRCooling/,,,,,,,,,,,,,booking_friction,3,"Used these folks a couple of times. While pricing is fair, it's hard to get an appointment for maintenance. Also, they don't put you on a schedule or have maintenance contracts - you have to keep track of when you are serviced and schedule …",This company did faulty work for my parents and were not honest about the work they completed (a tech showed up to replace a capacitor on the a/c unit and did not have the required tools--my brother gave the tech a tool to use. The tech …,,,0,0,AssistantDial Appointment Booking + Calendar Sync,assistantdial.ai,booking_friction;followup_dropped;frontline_communication,,ok,,70,4.7,13,21,http://www.r-rcooling.com/,https://www.google.com/maps/place/R+%26+R+Heating+%26+Cooling+Inc/data=!4m7!3m6!1s0x88c31668cf4c0e89:0x80f9f900b4e0f031!8m2!3d27.4599309!4d-82.591013!16s%2Fg%2F1ptyvlt1z!19sChIJiQ5Mz2gWw4gRMfDgtAD5-YA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,18.0,E2,role_site,support@r-rcooling.com,both
B,61.41,13.41,48.0,,phone;email:E3,0,tampa,Done Rite Roofing Inc,doneriteroofing@msn.com,doneriteroofing@msn.com,agent_browser_crawl,+1 727-945-6560,,https://www.doneriteroofinginc.com,"211 Hedden Ct, Palm Harbor, FL 34683, United States",https://www.google.com/maps/place/Done+Rite+Roofing+Inc/data=!4m7!3m6!1s0x88c2f096aaaaaaab:0x34358aecc44578b2!8m2!3d28.0664605!4d-82.7742744!16s%2Fg%2F1tk23qqs!19sChIJq6qqqpbwwogRsnhFxOyKNTQ,https://www.facebook.com/DoneRiteRoofingInc/,https://www.instagram.com/doneriteroofing/,https://www.linkedin.com/company/done-rite-roofing-fl,,,https://www.youtube.com/channel/UCkxufqukSXNX4UJN0BihYhg;https://www.youtube.com/watch?v=W1frmWGlWrc,,,,,,,,delivery_quality,2,"Run!!!
Run away...
Run away fast!!!
The public must be warned about this done-rite (but oh so wrong) company.

6 months and $1,000s of our own extra time money and energies.
They have destroyed our home,  but we just let them keep promising it will be done....
The legalities are about to flood their business,  just the way the rain has flooded our beautiful home, because of done-rite (but oh so wrong) company using day workers, who are inexperienced incompetent, lazy, unable.
Of course,  it all starts with lying ownership,  shifty salesman with no project management who oversees the failed work.
UPDATES...NOVEMBER 12TH 2025.

Oh geez,
You've just accused me of threatening you with a deadly weapon; as in a gun?

That is what you have just posted on a public forum right!

This, I will not tolerate.
Neither will the court of law.

But besides that.

I am very aware in detailed analysis of what damages,  our home has incurred from done-rite (but oh so wrong) roofing company.

Your policy of , (none of your victims who have been swindled by your day workers,) will ever go up on their own roofs to inspect your incompetent incomplete and subpar less than acceptable roofing work, has been broken.
Because you thought I'd never been up there.
The people that showed up had never been on a roof until that morning.
Most of them were dizzy after an hour and laid out on our lawn for three hours.
Damn pathetic.

You've tried to explain away what the pictures of several areas of damaged gutters, incomplete roofing promises blah blah blah.

Notice how it always takes longer to explain away your deviation and excuses, than if you'd just done the job well",,,,1,,,,deadline_missed;delivery_quality,,ok,,497,4.4,4,11,https://www.doneriteroofinginc.com/?utm_campaign=gmb&utm_medium=organic&utm_source=google,https://www.google.com/maps/place/Done+Rite+Roofing+Inc/data=!4m7!3m6!1s0x88c2f096aaaaaaab:0x34358aecc44578b2!8m2!3d28.0664605!4d-82.7742744!16s%2Fg%2F1tk23qqs!19sChIJq6qqqpbwwogRsnhFxOyKNTQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,doneriteroofing@msn.com,both
