tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
A,68.37,dallas,A & B Car Audio & Electronics,,,,+1 214-946-7944,http://a-b-car-audio.poi.place,"830 Jefferson Blvd, Dallas, TX 75208, United States",https://www.google.com/maps/place/A+%26+B+Car+Audio+%26+Electronics/data=!4m7!3m6!1s0x864e9a27060f25e3:0x97f42a1b4ec85a5a!8m2!3d32.7429405!4d-96.8370933!16s%2Fg%2F1tgq71l7!19sChIJ4yUPBieaToYRWlrIThsq9Jc,,,,,,,,,,,,,,billing_or_intake_errors,2,Big rip off .. if you don’t know stereos they take advantage of you make you buy small things like wires on the spot to complete the job (that they tell you  is needed )  they’ll charge you 3xs the amount of retail 😔 after spending nearly $1500 dollars there the guy wouldn’t even give me a discount as a returning customer for third time I had someone else working on my car for less and great quality .Shop around Before you go to this establishment and overpay for half ass work,"Please do yourselves a favor and never come here. Over priced and crappy service. Over chargerd me and refused to refund me. Wouldn't even give me the shop owners name. Scam artists! Please don't think
Because you're raza that they're gonna treat you better cause they sure as hell don't. Carlos the manager is a pos!!",,,1,1,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;frontline_communication,,cloudflare_blocked,,616,4.4,82,568,http://a-b-car-audio.poi.place/,https://www.google.com/maps/place/A+%26+B+Car+Audio+%26+Electronics/data=!4m7!3m6!1s0x864e9a27060f25e3:0x97f42a1b4ec85a5a!8m2!3d32.7429405!4d-96.8370933!16s%2Fg%2F1tgq71l7!19sChIJ4yUPBieaToYRWlrIThsq9Jc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
A,61.33,dallas,Dallas Car Audio,info@dallascaraudio.us,info@dallascaraudio.us,agent_browser_crawl,+1 214-275-8000,http://dallascaraudio.us,"3806 S Buckner Blvd, Dallas, TX 75227, United States",https://www.google.com/maps/place/Dallas+Car+Audio/data=!4m7!3m6!1s0x864ea39ee7379b8f:0x1ca21a01790a1f4c!8m2!3d32.7698992!4d-96.6823952!16s%2Fg%2F1td3l_pc!19sChIJj5s3556jToYRTB8KeQEaohw,,,,,,,Shawn Barakat,Owner,,,Shawn Barakat,Shawn Barakat,,billing_or_intake_errors,3,"Very unprofessional experience. I do not recommend this shop. Items were missing from my vehicle after service, I was overcharged, and my car was driven by individuals who did not appear to be employees. Overall, extremely disappointing and concerning. Tint is not $25 as advertised","If I could rate 0 stars I would. Gave me one price and tried to up the price once paying. Did very sloppy work with window tint, left many bubbles and said they would go away after a week. Broke my car key and glued it together and was upset when a worker informed me of it.  Also broke break light in the back and glued it back together and stated it was broken already, which it was not. They also went through my car! Luckily I took my belongings out before. DO NOT GO HERE. HORRIBLE BUSINESS.",,,1,1,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;frontline_communication;service_quality_in_session,,ok,,596,4.4,73,454,http://dallascaraudio.us/,https://www.google.com/maps/place/Dallas+Car+Audio/data=!4m7!3m6!1s0x864ea39ee7379b8f:0x1ca21a01790a1f4c!8m2!3d32.7698992!4d-96.6823952!16s%2Fg%2F1td3l_pc!19sChIJj5s3556jToYRTB8KeQEaohw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
A,60.97,dallas,Manny's Kustomz,,,,+1 214-836-8985,,"4033 S Lancaster Rd, Dallas, TX 75216, United States",https://www.google.com/maps/place/Manny%27s+Kustomz/data=!4m7!3m6!1s0x864ea3c77950b6d5:0xa45546bc73f2a362!8m2!3d32.6993879!4d-96.7962737!16s%2Fg%2F11nyjpfgf1!19sChIJ1bZQecejToYRYqPyc7xGVaQ,,,,,,,,,,,,,,calls_unanswered,5,"Avoid this place completely or do you’re research before buying. Manny did not have the wheels I originally wanted in stock. That’s not the problem. Instead of offering to order me some wheels he convinced me to buy some American racing novas. They were same bolt pattern but different offset and he said it would workout. ..I liked how they look. When I made it back to Fort Worth , I noticed a bad camber on the rear. I told him about the situation and he said I needed an alignment. He wants to charge me $150 for it after spending $2800 with him. I put my stocks wheels back on the next day because I don’t want to ride on the wheels until we figure out a solution. The problem is he is ignoring my phone calls. He didn’t pick up any phone calls but picked up when I called from another number. I am not happy and feel like I got scammed out of $2,800. I just want to exchange my wheels for some that will fit correctly or get a partial refund since I already drove off the lot.",Be Aware of Bad Sevice! Do Not Take your Vehicle Here! Took my 1993 Cadillac Fleetwood in for alignment. Mechanic Eric “EZ” Bautista tried fixing fender due to rubbing on tires. He Dented Quarter Panel while doing. Owner Manny said as a friend he would take Full responsibility into fixing his employee Mistake. Called and called Both next day to No answer nor help as to fixing their mistake. All he did was give a run around thru text. If this place damages your vehicle they don’t care to help you out when it’s their Fault. Manny needs to be a  Better Buisness person and do the Honest thing which is to fix his shops mistake! Unacceptable to Ignoring a Returning Customer call Period!,,,1,1,Voice AI Agents (Inbound Coverage),silverthreadlabs.com/services/voice-agents,billing_or_intake_errors;booking_friction;calls_unanswered;followup_dropped;frontline_communication,,,,72,4.3,11,54,,https://www.google.com/maps/place/Manny%27s+Kustomz/data=!4m7!3m6!1s0x864ea3c77950b6d5:0xa45546bc73f2a362!8m2!3d32.6993879!4d-96.7962737!16s%2Fg%2F11nyjpfgf1!19sChIJ1bZQecejToYRYqPyc7xGVaQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
B,55.21,dallas,Eagle Transmission,scottrichardsonzr1@gmail.com,scottrichardsonzr1@gmail.com,agent_browser_crawl,+1 214-506-0075,http://dallas.eagletransmission.com,"1000 Lupo Dr, Dallas, TX 75207, United States",https://www.google.com/maps/place/Eagle+Transmission/data=!4m7!3m6!1s0x864e9e9f2b117533:0xfffaf1c08a78cab5!8m2!3d32.8070579!4d-96.8514742!16s%2Fg%2F1ts_7048!19sChIJM3URK5-eToYRtcp4isDx-v8,https://www.facebook.com/EagleTransmissionAutomotiveDallas;https://www.facebook.com/EagleTransmissionAutomotiveDallas/,,,https://www.yelp.com/biz/eagle-transmission-and-auto-repair-dallas?uid=W3Do0KGw2h71MSIDaTQcYQ&utm_campaign=www_business_share_popup&utm_medium=copy_link&utm_source=(direct),,https://www.youtube.com/@eagletransdfw,Scott Richardson,Owner / Operator,,,Scott Richardson;Michelle,Scott Richardson,,calls_unanswered,4,"Scott, the owner, is the worst mechanic I have ever dealt with. He screens and dodges calls and emails, from both the client and the insurance company; lied and told me if I used him he would work with the insurance company on the labor rate (only to use his original rate); he is frequently “out of the office”; used the insurance check to order parts that were never received while attempting to refurbish my old parts - all during the holiday season might I add; he really didn’t know what he was doing on my car (disclosed 2 months into fixing it) only for each single thing he did on the car to take a week at a time to repair. When he did give notice it was always conveniently  on a Thursday or Friday that the next step would be the following week. Then he takes 3 months to fix my car and expects me to run and pick it up the next day! Meanwhile I’m spending money riding the bus and Uber and have a $2000 deductible that I have to pay him before I can ecen pick up my car. Like wow. No notice from the insurance company who was supposed to “approve my car” prior to me retaking possession of it. And on top of all this, he calls my finance to company to have my car repossessed because I couldn’t pick it up when he wanted me to!! No communication or explanation to me about anything regarding that decision. Very poor communication and business ethic as a mechanic and shop owner. I would never recommend this shop to anyone and pray that he learns a better way to do business.","Had them rebuild my original transmission in 02/15. Transmission broke in 11/15. UNDER THEIR NO COST WARRANTY, it took 11 phone calls on MY EFFORT, and 2.5mo to get my Jeep back AND it still leaks transmission fluid AND I had to replace my own crankshaft position sensor because they wouldn't (and still wont) return my phone calls or voicemails. I took delivery on 02/12/16. Why 11 phone calls on my part? I never received a phone call to discuss status, schedule or issues over the course of 2.5 months. I had to make visits to the shop just to get some answers and dates that were never met. I work in a professional office, and the least amount of customer service is talking to your client in the event that you have issues with a project. there are more details, but this are the basic facts. Be careful here, and get EVERYTHING in writing.",,,1,1,Voice AI Agents (Inbound Coverage),silverthreadlabs.com/services/voice-agents,billing_or_intake_errors;calls_unanswered;followup_dropped;frontline_communication,,ok,,253,4.4,25,213,http://dallas.eagletransmission.com/,https://www.google.com/maps/place/Eagle+Transmission/data=!4m7!3m6!1s0x864e9e9f2b117533:0xfffaf1c08a78cab5!8m2!3d32.8070579!4d-96.8514742!16s%2Fg%2F1ts_7048!19sChIJM3URK5-eToYRtcp4isDx-v8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
B,51.68,dallas,Recon Central,help@reconcentral.com,help@reconcentral.com,gosom_scraper,+1 409-330-7566,http://www.reconcentral.com,"2530 Tarpley Rd #500, Carrollton, TX 75006, United States",https://www.google.com/maps/place/Recon+Central/data=!4m7!3m6!1s0x864c255a7c8e7283:0xcbce1459b78c8d4e!8m2!3d32.9836748!4d-96.8509301!16s%2Fg%2F11fpg1j24z!19sChIJg3KOfFolTIYRTo2Mt1kUzss,,,,,,,John,Co-owner,,,John;Shelby,John,,calls_unanswered,5,"STAY AWAY FROM THIS PLACE. These people do not belong anywhere near cars.
I dropped my car off in Dec for paint/ ceramic coating. When talking with John it would be around $4,000 for it all and he said in January it would be done. I was polite, waited, and never rushed him. Then in February he finally texted me and said the car wouldn’t start and needed a fuel pump. The car was always running when I dropped it off, but whatever. I’m thinking because they leave cars in the open the gas was siphoned. He installed a new fuel pump, then my car continued to sit as he ignored the paint job and prioritized other work. Then his team had to jump start my car because they continued to let it sit there and his team reversed the cables and ruined the ECM! That is insane! He purchased a used one online, first got the wrong one so a further delay, and then when the car was finally operating again, he still did not prioritize my car and it sat there. He had said once it was running it would be the first car painted, so he clearly lied like he had numerous times when I was checking in weekly about when this would be done, let alone actually start. It was not until May that I got it back and then he said it was around $8,000. Way over what he said months earlier!
I write this review because within months my car would die while driving it! This happened numerous times. I could have died. I never thought it would be related to his team, but it 100% was. I took it to numerous mechanics who couldn’t diagnose anything wrong with it, until saying it must be the ECM. I purchased one online, previously John told me how when he bought that one it was over $1,000, they are not anywhere close to that. I got one for around $200 which I know is what he did because he said all he did was plug and play. No dealership programming. This only lasted about a month and then the car began to die again. I had to take it to the dealer and pay their price for them to thoroughly diagnose my car. They had to program the ECM to my car, those aftermarket services never get the programming right and dealers have to do it they said. This is something John should have done and paid for rather than the mere plug and play that he did. I had to pay over $1,000 for this. They also said I needed a new battery and once I told them what this body shop did, he said they should have gotten a new battery if they fried the ECM and let it sit for 6 months. The battery cells were naturally dead.
Then I had to take it to the dealer again because the car would shut off at idle. This diagnosis was that the fuel pump wiring was exposed. So when John did that repair it wasn’t even good work!
He cost me so much money over shoddy work he did. I’ve called and emailed and he ignores me. He owes me thousands of dollars at this point and knowing his integrity he will never respond. He was never even polite about ignoring my car for 6 months. Each time I was in there I saw people battling him about issues from when they had left their car with him.","Not a good way to treat paying customers. Paid for paint work that wasn't as good as promised. Almost embarrassing to say I paid someone professionally to do this. Worst thing though is while keeping my car on property (longer than expected) they did not lock it and things were stolen. They acted like it was no big deal. Now they won't even communicate with me.

I do not recommend and I WILL be taking my business elsewhere.",,,1,1,Voice AI Agents (Inbound Coverage),silverthreadlabs.com/services/voice-agents,billing_or_intake_errors;calls_unanswered;frontline_communication;hidden_subcontracting;service_quality_in_session,,ok,,91,4.7,6,79,http://www.reconcentral.com/,https://www.google.com/maps/place/Recon+Central/data=!4m7!3m6!1s0x864c255a7c8e7283:0xcbce1459b78c8d4e!8m2!3d32.9836748!4d-96.8509301!16s%2Fg%2F11fpg1j24z!19sChIJg3KOfFolTIYRTo2Mt1kUzss?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
B,50.97,dallas,B&B Auto Salvage,,,,+1 972-225-5999,,"9701 S Central Expy, Dallas, TX 75241, United States",https://www.google.com/maps/place/B%26B+Auto+Salvage/data=!4m7!3m6!1s0x864ebd747686debf:0x29812b70c3dfc375!8m2!3d32.678795!4d-96.7321016!16s%2Fg%2F1tjt2bqh!19sChIJv96GdnS9ToYRdcPfw3ArgSk,,,,,,,,,,,,,,billing_or_intake_errors,4,"UNETHICAL SELLER(S)
I  was quoted $150 for each door, I called to verify and was quoted $200, so I showed up and asked in person and was quoted $500 for both doors. The seller(s) lack communication at the facility. Raising the price $50 then $100 for each door is unethical.
After I purchased the doors, the wires turned out to be different, I called back early next day since they were closed and was offered a refund or a replacement. I asked for a replacement but the employee said he’ll call me back later. When the employee didn’t call me back, I called. The other employee chose not honor the promise of a replacement or a refund as promised on the receipt and by the employee spoken too first.",We got a part that was broke when  we  went to get it  put  on the mechanic  said it was broke. Went back told them & they said they would  put it back  on my card. So now I have  to  wait 3 to 5 days. I just hope I get my money  back.,,,1,1,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;calls_unanswered;followup_dropped;frontline_communication,,,,53,3.7,9,25,,https://www.google.com/maps/place/B%26B+Auto+Salvage/data=!4m7!3m6!1s0x864ebd747686debf:0x29812b70c3dfc375!8m2!3d32.678795!4d-96.7321016!16s%2Fg%2F1tjt2bqh!19sChIJv96GdnS9ToYRdcPfw3ArgSk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
B,50.91,dallas,International Transmission Repair,,,,,,"8229 Scyene Rd, Dallas, TX 75227, United States",https://www.google.com/maps/place/International+Transmission+Repair/data=!4m7!3m6!1s0x864ea30028691c35:0x2f234d425f097d96!8m2!3d32.7636973!4d-96.6783749!16s%2Fg%2F11yw1t1737!19sChIJNRxpKACjToYRln0JX0JNIy8,,,,,,,Justin Christopher Jordan,Executive Director/CEO,,,Justin Christopher Jordan,Justin Christopher Jordan,,billing_or_intake_errors,3,"Fair prices on rebuilds. Fast turn around.

*****BE FORE WARNED!!*****  ""LIFETIME WARRANTY"" IS ONLY AVAILABLE IF YOU PAY $350 EVERY 6 MONTHS FOR INSPECTIONS FOREVER IF YOU WANT TO!!!  IT IS NOT A CONVENTIONAL WARRANTY!!!!

I would pay the $350 PER YEAR as that would be more acceptable but every 6 months for as long as you want to pay it IS NOT a true warranty!!!!!  VERY misleading!!",Horrible customer service. They didn’t fix the issue and expect you to pay more with their “lifetime warranty”,,,3,1,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;calls_unanswered;frontline_communication,,,,80,4.6,6,76,,https://www.google.com/maps/place/International+Transmission+Repair/data=!4m7!3m6!1s0x864ea30028691c35:0x2f234d425f097d96!8m2!3d32.7636973!4d-96.6783749!16s%2Fg%2F11yw1t1737!19sChIJNRxpKACjToYRln0JX0JNIy8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
B,48.06,dallas,Stereo Zone Dallas Car Audio And Window Tint,,,,+1 214-275-9663,,"2715 Buckner Blvd, Dallas, TX 75227, United States",https://www.google.com/maps/place/Stereo+Zone+Dallas+Car+Audio+And+Window+Tint/data=!4m7!3m6!1s0x864ea3730ea7af07:0x1a3745a7223b257a!8m2!3d32.7584922!4d-96.6831866!16s%2Fg%2F1tnssb8r!19sChIJB6-nDnOjToYReiU7IqdFNxo,,,,,,,,,,,,,,frontline_communication,4,"I regret taking my vehicle here. After having stereo work done, my truck started experiencing electrical problems almost immediately after. I’m now dealing with costly repairs and no real accountability or effort to help from the shop. The staff attitude was also rude and unprofessional during my visit.","On Monday, October 27, 2025, I visited Stereo Zone to purchase a camera to be installed in my car. Upon arrival, I purchased the camera for $303. I asked the owner how to delete old videos, and he told me that all recordings were stored on the SD card. I then asked how I could view the videos on my phone, and he said that it was only possible through the SD card.

After that, they installed the camera. At the end of the installation, one of the installers told me that I needed to download an app. This left me confused, as the owner had said that using a phone was not necessary to access the videos. The installers, however, insisted that I did need the app. They advised me to download it later and said they could not assist me at that moment because they were busy — even though I was the only customer in the store at the time.

When I arrived home, I downloaded the app, but it did not work. The next day, Tuesday, October 28, I called the store and explained that the equipment was not functioning properly. They told me to read the manual. I replied that this was difficult for me because English is not my first language. They then abruptly hung up on me.

On Wednesday, October 29, I went back to the store to resolve the issue. When I arrived, the store was closed. I returned the following day, October 30. Once again, no one in the store knew how to operate either the camera or the app. The owner repeated that the app was not required, while the installers insisted that it was. Eventually, one installer went with me to my car to demonstrate how the camera worked — but he clearly did not know how to use it either. Another installer joined us, told me once again to read the manual, and both of them walked away, saying they were going to call the owner. However, no one spoke to me again; they simply left me alone with a product that did not work for me.

I went back into the store and explained to the owner that the product he sold me was defective and that, since I had purchased it only four days earlier, I wanted to return it and receive a refund. He refused, stating that he had already told me the videos could be accessed directly through the SD card. I explained that his installers had told me otherwise — that I did need the app. He responded that the installers knew nothing about the product, then hebcompletely ignored me. I had no choice but to leave.

I would like to note that I am a woman and was alone during every visit. I am convinced that if I had been a man, I would not have been treated in the same manner. It is very clear to me that none of the employees — not even the owner — understand the product they sell, as each person gives different information. That is likely why they kept telling me to “read the manual.”

I also wish to warn others: do not trust the reviews you read about this store. They are clearly not genuine. A business that does not understand its own products and treats customers with such disrespect cannot possibly earn honest positive reviews. There are even reports that the owner himself writes fake reviews, asking customers for their phones so that he can write positive reviews on their behalf.

In the end, I went home with a product that does not work for me. I feel deceived and suffered a financial loss of $303. Please be cautious and avoid this establishment — they are not trustworthy.",,,1,1,Voice AI + Agentic CRM Outreach,silverthreadlabs.com/services/voice-agents,billing_or_intake_errors;calls_unanswered;frontline_communication;service_quality_in_session,,,,568,4.7,32,454,,https://www.google.com/maps/place/Stereo+Zone+Dallas+Car+Audio+And+Window+Tint/data=!4m7!3m6!1s0x864ea3730ea7af07:0x1a3745a7223b257a!8m2!3d32.7584922!4d-96.6831866!16s%2Fg%2F1tnssb8r!19sChIJB6-nDnOjToYReiU7IqdFNxo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
B,46.7,dallas,24 Hour Rodriguez Tire Shop,,,,,,"2745 W Northwest Hwy, Dallas, TX 75220, United States",https://www.google.com/maps/place/24+Hour+Rodriguez+Tire+Shop/data=!4m7!3m6!1s0x864e9da6447c4fe1:0x357f7b21fdf5e737!8m2!3d32.8584393!4d-96.8742557!16s%2Fg%2F1v9gkdvd!19sChIJ4U98RKadToYRN-f1_SF7fzU,,,,,,,,,,,,,,billing_or_intake_errors,3,"Always changing prices when it comes to they’re tires, if they see you have an expensive cars. Also, I just went there April 18th 2025 to get a patch on my tire and was told I had 2 nails in my tire instead of 1 they only patched one but charged me for 2, they told me 2 patches would be $30 the next day I discovered my tire was flat a again with the second nail still in there, highly disappointed!","I wish that Your Guys would pay more attention to detail and be a little more on top of Customer Service. I kinda frown on establishments that quote a Cash Price, then UP Charge because One decides to pay with a credit card 💳 🤔 Nonetheless, …",,,1,,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;calls_unanswered;frontline_communication,,,,1258,4.3,55,61,,https://www.google.com/maps/place/24+Hour+Rodriguez+Tire+Shop/data=!4m7!3m6!1s0x864e9da6447c4fe1:0x357f7b21fdf5e737!8m2!3d32.8584393!4d-96.8742557!16s%2Fg%2F1v9gkdvd!19sChIJ4U98RKadToYRN-f1_SF7fzU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
B,43.58,dallas,American Sunroof Upholstery,appointments@asudallas.com,appointments@asudallas.com;info@asudallas.com,agent_browser_crawl;agent_browser_crawl,+1 214-634-0608,http://asudallas.com,"2781 Irving Blvd, Dallas, TX 75207, United States",https://www.google.com/maps/place/American+Sunroof+Upholstery/data=!4m7!3m6!1s0x864e9c08a13b0a19:0x4328a9c9adbab33f!8m2!3d32.806192!4d-96.846547!16s%2Fg%2F1wh4g822!19sChIJGQo7oQicToYRP7O6rcmpKEM,https://facebook.com/,https://instagram.com/,,,,https://youtube.com/,Moe Pourahmadi,Owner / President,,,Moe Pourahmadi,Moe Pourahmadi,,billing_or_intake_errors,4,They charge you almost $300 per hour. I paid for part cost $250 then up charge all said an done $1500 wow talking about robbing you legally,"Heather “helped” us reupholster our cloth seats to leather. We picked our seats with perforation on the body only of the seat. Prior to install, Heather confirmed via text the total out the door price and that we didn’t want the wings of the seats perforated. We received our vehicle back with perforated body and wings on Friday shortly after 5p (and left Heather a message upon pick up that the leather was incorrect). We contacted Heather again on Monday (since she doesn’t respond to anything if it comes in after 5p M-F) and she didn’t respond till my husband contacted her again on Wednesday. She then told him that to correct (THEIR) mistake would cost US an additional $300 because what we wanted was not in stock and would be a special order (it’s a plain Katzkin leather seat kit. Nothing fancy). When going back and forth on numbers with us earlier and confirming body perforation only, the total price DID NOT include a $300 special order fee. Plus, they auto charge 3.5% for all card transactions (and didn’t tell us there was this additional charge. Had we known, we would have just paid by check). Screen shots of conversations have been shared with Heather to show how she is now being deceitful, not owning up to her mistake, and making no effort to help us get the leather we wanted without soaking more money out of us. We have a 2nd vehicle that needs leather replaced in it but after this experience, we surely WILL NOT be using this place and have no idea how they have contracts in place with places like James Wood Cadillac/Chevy/Buick in Denton and Huffines Subaru in Corinth. Buyer beware is my advice.",,,3,1,Workflow Automation + Systems Integration,silverthreadlabs.com/services/workflow-automation,billing_or_intake_errors;booking_friction;delivery_quality;frontline_communication,,ok,,156,4.4,17,125,http://asudallas.com/,https://www.google.com/maps/place/American+Sunroof+Upholstery/data=!4m7!3m6!1s0x864e9c08a13b0a19:0x4328a9c9adbab33f!8m2!3d32.806192!4d-96.846547!16s%2Fg%2F1wh4g822!19sChIJGQo7oQicToYRP7O6rcmpKEM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
