tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
C,41.33,16.33,25.0,,phone,0,tampa,Clearwater HVAC Pros,,,,+1 727-261-0178,,,,https://www.google.com/maps/place/Clearwater+HVAC+Pros/data=!4m7!3m6!1s0x88c2f12b4a33dcfd:0x5001dfa97265908e!8m2!3d27.8918945!4d-82.780579!16s%2Fg%2F11hdlvwqk6!19sChIJ_dwzSivxwogRjpBlcqnfAVA,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Clearwater+HVAC+Pros/data=!4m7!3m6!1s0x88c2f12b4a33dcfd:0x5001dfa97265908e!8m2!3d27.8918945!4d-82.780579!16s%2Fg%2F11hdlvwqk6!19sChIJ_dwzSivxwogRjpBlcqnfAVA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,41.33,16.33,25.0,,phone,0,tampa,Dunedin Air Comfort,,,,+1 727-334-9809,,http://www.airluxehvac.com,,https://www.google.com/maps/place/Dunedin+Air+Comfort/data=!4m7!3m6!1s0x88c2f141432ed7a1:0x9087a4efda41b02e!8m2!3d27.9925374!4d-82.7626355!16s%2Fg%2F11xg6v2bkh!19sChIJodcuQ0HxwogRLrBB2u-kh5A,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,http://www.airluxehvac.com/,https://www.google.com/maps/place/Dunedin+Air+Comfort/data=!4m7!3m6!1s0x88c2f141432ed7a1:0x9087a4efda41b02e!8m2!3d27.9925374!4d-82.7626355!16s%2Fg%2F11xg6v2bkh!19sChIJodcuQ0HxwogRLrBB2u-kh5A?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,41.33,16.33,25.0,,phone,0,tampa,"Martin's HVAC/R, LLC",,,,+1 813-352-7487,,https://www.martinshvacr.com,,"https://www.google.com/maps/place/Martin%27s+HVAC%2FR,+LLC/data=!4m7!3m6!1s0x4aa1b95c3cc0c1d:0xea3c193cd0321876!8m2!3d28.148314!4d-82.471175!16s%2Fg%2F11zb79q7ml!19sChIJHQzMw5UbqgQRdhgy0DwZPOo",,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,https://www.martinshvacr.com/,"https://www.google.com/maps/place/Martin%27s+HVAC%2FR,+LLC/data=!4m7!3m6!1s0x4aa1b95c3cc0c1d:0xea3c193cd0321876!8m2!3d28.148314!4d-82.471175!16s%2Fg%2F11zb79q7ml!19sChIJHQzMw5UbqgQRdhgy0DwZPOo?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,
C,41.33,16.33,25.0,,phone,0,tampa,Demaio Refrigeration & Air Conditioning Co.,,,,+1 813-522-8933,,,,https://www.google.com/maps/place/Demaio+Refrigeration+%26+Air+Conditioning+Co./data=!4m7!3m6!1s0x88c2cf2ad6e5bb59:0x56f582c6e5f0978a!8m2!3d27.8520646!4d-82.4945805!16s%2Fg%2F11qmst1gwx!19sChIJWbvl1irPwogRipfw5caC9VY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Demaio+Refrigeration+%26+Air+Conditioning+Co./data=!4m7!3m6!1s0x88c2cf2ad6e5bb59:0x56f582c6e5f0978a!8m2!3d27.8520646!4d-82.4945805!16s%2Fg%2F11qmst1gwx!19sChIJWbvl1irPwogRipfw5caC9VY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,41.33,16.33,25.0,,phone,0,tampa,Unik heating and cooling inc,,,,+1 813-625-4672,,,,https://www.google.com/maps/place/Unik+heating+and+cooling+inc/data=!4m7!3m6!1s0x47403b66ca4f3d57:0x57a7696e34e2ef16!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11x07t6rbj!19sChIJVz1PymY7QEcRFu_iNG5pp1c,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Unik+heating+and+cooling+inc/data=!4m7!3m6!1s0x47403b66ca4f3d57:0x57a7696e34e2ef16!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11x07t6rbj!19sChIJVz1PymY7QEcRFu_iNG5pp1c?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,41.33,16.33,25.0,,phone,0,tampa,"Total A/C Services, Inc.",,,,+1 813-927-4374,,,,"https://www.google.com/maps/place/Total+A%2FC+Services,+Inc./data=!4m7!3m6!1s0x88c2cea2da45f7f3:0x8bf455cf3ce8dc60!8m2!3d27.9513385!4d-82.076702!16s%2Fg%2F1hc4mg47k!19sChIJ8_dF2qLOwogRYNzoPM9V9Is",,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,"https://www.google.com/maps/place/Total+A%2FC+Services,+Inc./data=!4m7!3m6!1s0x88c2cea2da45f7f3:0x8bf455cf3ce8dc60!8m2!3d27.9513385!4d-82.076702!16s%2Fg%2F1hc4mg47k!19sChIJ8_dF2qLOwogRYNzoPM9V9Is?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,
C,41.33,16.33,25.0,,phone,0,tampa,Johnson Heating And AC,,,,+1 941-229-4220,,https://johnson-heating-ac.ueniweb.com,,https://www.google.com/maps/place/Johnson+Heating+And+AC/data=!4m7!3m6!1s0x88c2cfc4a13ee475:0x31af012c065b1f51!8m2!3d27.9407374!4d-82.30215!16s%2Fg%2F11qn6r_rk9!19sChIJdeQ-ocTPwogRUR9bBiwBrzE,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,https://johnson-heating-ac.ueniweb.com/?utm_campaign=gmb,https://www.google.com/maps/place/Johnson+Heating+And+AC/data=!4m7!3m6!1s0x88c2cfc4a13ee475:0x31af012c065b1f51!8m2!3d27.9407374!4d-82.30215!16s%2Fg%2F11qn6r_rk9!19sChIJdeQ-ocTPwogRUR9bBiwBrzE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,39.91,14.91,25.0,,phone,0,tampa,AC ON Heating & Cooling,,,,+1 813-938-9333,,https://www.aconservices.com,"15925 Deep Ravine Ln, Odessa, FL 33556, United States",https://www.google.com/maps/place/AC+ON+Heating+%26+Cooling/data=!4m7!3m6!1s0x88c295728817c6b7:0xec5c26fbae1e6029!8m2!3d28.196211!4d-82.552632!16s%2Fg%2F11swxw6cmy!19sChIJt8YXiHKVwogRKWAervsmXOw,,,,,,,,,,,,,,frontline_communication,2,"I had a very bad experience with this AC technician (Nair) from A.C ON Heating & Air Conditioning. I strongly advise others to be careful when dealing with him, specifically because he does not have an AC license; he is using someone else's license. We have contacted the Small Business Bureau and are hiring legal representation. He has a company, yes, but does not carry a Consumer Affairs License.

About two months ago, he came to inspect my AC and said there was a leak. He added dye to the system and told us he would return in a week to locate the leak and change the filter. Forget about his overpricing, he never showed up. I called him multiple times, and he kept making excuses and delaying.

Meanwhile, the system completely lost refrigerant. After running like this for weeks, my compressor failed. When I brought in another licensed AC company, they confirmed that the compressor was damaged because the unit had been running without refrigerant.

The repair cost me over $5,500.

When I contacted Nair to explain the situation, he was extremely rude and refused to take any responsibility. He claimed I should have turned the system off, even though he never clearly instructed me to do so at the time.

This was a very unprofessional experience—lack of follow-up, poor communication, and no accountability. I would not recommend his services to anyone.",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,followup_dropped;frontline_communication,,,,92,4.9,3,10,https://www.aconservices.com/,https://www.google.com/maps/place/AC+ON+Heating+%26+Cooling/data=!4m7!3m6!1s0x88c295728817c6b7:0xec5c26fbae1e6029!8m2!3d28.196211!4d-82.552632!16s%2Fg%2F11swxw6cmy!19sChIJt8YXiHKVwogRKWAervsmXOw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,39.78,14.78,25.0,,phone,0,tampa,Hometown Heating and Air,,,,+1 813-773-6500,,https://thehometownair.com,"3104 N Armenia Ave, Tampa, FL 33607, United States",https://www.google.com/maps/place/Hometown+Heating+and+Air/data=!4m7!3m6!1s0x88c2c3f2026aef91:0x2a3d563a343f5a11!8m2!3d27.9676081!4d-82.4854244!16s%2Fg%2F11h6rlb8fk!19sChIJke9qAvLDwogREVo_NDpWPSo,,,,,,,,,,,,,,frontline_communication,2,"I was hesitant to remove my previous 5-star review to leave this new one, because working with Hometown Heating and Air initially started as a great experience with both service and customer service. After detecting an issue with my HVAC and waiting on a part that I was told was on backorder, they apparently stopped communicating with my warranty company. I feel that I was also misled because Hometown Heating and Air said that my claim was canceled by my warranty company and that it was my warranty company's responsibility to notify me. My warranty company confirmed that the claim was never canceled. My customer dashboard when I logged into my account also still showed the claim as active.

When I called Hometown Heating and Air to ask if they could pick-up the newer pending claim from my warranty company, I was told that they are very busy and that the earliest they could come back out to my condo would be in two weeks. I was more than okay with waiting because again, they were so wonderful to work with up to that point. After promising to call me back to schedule that follow-up, they have since went completely silent.

I truly wish Hometown Heating and Air had just been honest about not wanting to finish the repair so I could have moved on to another company sooner. I would have still left my previous 5-star review.

Living in Florida, if this HVAC issue had happened during the peak summer months, this lack of transparency would have been a truly miserable situation for me. Ghosting a customer who is loyal to a brand is not only unprofessional but saddening.",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,followup_dropped;frontline_communication,,,,442,4.7,4,10,https://thehometownair.com/,https://www.google.com/maps/place/Hometown+Heating+and+Air/data=!4m7!3m6!1s0x88c2c3f2026aef91:0x2a3d563a343f5a11!8m2!3d27.9676081!4d-82.4854244!16s%2Fg%2F11h6rlb8fk!19sChIJke9qAvLDwogREVo_NDpWPSo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,39.64,14.64,25.0,,phone,0,tampa,Quality Heating & Air Conditioning Tampa,,,,+1 727-606-5899,,,"2304 W Gray St, Tampa, FL 33609, United States",https://www.google.com/maps/place/Quality+Heating+%26+Air+Conditioning+Tampa/data=!4m7!3m6!1s0x88c2c4fbbf0f855d:0x9a6c3589c67ef23b!8m2!3d27.9489288!4d-82.4838484!16s%2Fg%2F1thsb452!19sChIJXYUPv_vEwogRO_J-xok1bJo,,,,,,,,,,,,,,frontline_communication,1,"Awful customer service.  Reps are arrogant and try hard to avoid helping or even interacting with customers.  This location has never been great, but it seems to get worse all the time.","NASTY RECEIVING STAFF THEY VERY HARD PEOPLE, MAKE THINGS COMPLICATED,  THEY COMMUNIST",,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,,,53,3.8,17,21,,https://www.google.com/maps/place/Quality+Heating+%26+Air+Conditioning+Tampa/data=!4m7!3m6!1s0x88c2c4fbbf0f855d:0x9a6c3589c67ef23b!8m2!3d27.9489288!4d-82.4838484!16s%2Fg%2F1thsb452!19sChIJXYUPv_vEwogRO_J-xok1bJo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,39.61,14.61,25.0,,phone,0,tampa,ARS / Rescue Rooter,,,,+1 813-626-4552,,https://www.ars.com/tampa-bay,"3340 Scherer Dr Suites A&B, St. Petersburg, FL 33716, United States",https://www.google.com/maps/place/ARS+%2F+Rescue+Rooter/data=!4m7!3m6!1s0x88c2e5b88b4a548b:0x55e77872d733d2ac!8m2!3d27.8851165!4d-82.6775131!16s%2Fg%2F1td6h84n!19sChIJi1RKi7jlwogRrNIz13J451U,,,,,,,,,,,,,,frontline_communication,1,"Carrier Infinity Review Update:

After owning the Carrier Infinity system for five months, I can say it has been nothing short of a major disappointment. Despite various adjustments, most of the time the system maintains indoor humidity levels between 70% and 93%, which is far too high. I've had ARS technicians visit my home multiple times per week due to High Humidity Alerts, yet no improvements have occurred. Their response remains consistent: that's simply how the system operates.

Portable dehumidifier is the our best friend now.

System is not responsive and it is hard to tell what it is doing and why at every particular moment of time, specially when it is in “Auto”

Did purchase this system for increased level of comfort, but so far even level of comfort provided by “regular” A/C system is not reachable.

ARS refuses to admit the problem and to open case with the manufacturer - Carrier

Both my bathrooms smell like damp

It is harder to breathe inside the home than outdoor when I coming home from work because of the humidity level inside.

Another issue on an already lengthy list of problems is that the AC unit wastes my money by unnecessarily utilizing electric heating rather than the more efficient heat pump mode. The display merely states ""heat pump locked out,"" providing no explanation or resolution.

This is undoubtedly the worst air conditioning system I've ever encountered.

Previous review:

I recently had my air conditioner replaced, and I couldn't be happier with the results! The new unit works efficiently, keeping my home cool and comfortable. The installation process was quick and professional, causing minimal disruption to my daily routine. I'd highly recommend this service to anyone in need of an AC upgrade or replacement.",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,,,4414,4.5,5,11,https://www.ars.com/tampa-bay?utm_source=google&utm_medium=gbp&utm_campaign=local_seo&utm_content=gbp_website_click,https://www.google.com/maps/place/ARS+%2F+Rescue+Rooter/data=!4m7!3m6!1s0x88c2e5b88b4a548b:0x55e77872d733d2ac!8m2!3d27.8851165!4d-82.6775131!16s%2Fg%2F1td6h84n!19sChIJi1RKi7jlwogRrNIz13J451U?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,39.19,14.19,25.0,,phone,0,tampa,Smokin diesel fab,,,,+1 813-433-3984,,,"S U.S. Hwy 41, Ruskin, FL 33570, United States",https://www.google.com/maps/place/Smokin+diesel+fab/data=!4m7!3m6!1s0x88c3215369b9392f:0xbf8848b22f5fe468!8m2!3d27.6535597!4d-82.5101965!16s%2Fg%2F11v0h0ttj5!19sChIJLzm5aVMhw4gRaORfL7JIiL8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3,1,2,2,,https://www.google.com/maps/place/Smokin+diesel+fab/data=!4m7!3m6!1s0x88c3215369b9392f:0xbf8848b22f5fe468!8m2!3d27.6535597!4d-82.5101965!16s%2Fg%2F11v0h0ttj5!19sChIJLzm5aVMhw4gRaORfL7JIiL8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,38.45,13.45,25.0,,phone,0,tampa,David's Air Repair,,,,+1 727-331-4956,,,,https://www.google.com/maps/place/David%27s+Air+Repair/data=!4m7!3m6!1s0x2dabff68b532594d:0x2661c5689acef48a!8m2!3d27.9090729!4d-82.5540155!16s%2Fg%2F11scy7w51g!19sChIJTVkytWj_qy0RivTOmmjFYSY,,,,,,,,,,,,,,calls_unanswered,1,"7/21-AC stopped working..""clean A/B condensite line""..(even gave him 20$ tip)
8/2- stopped working again..left VM and texted..it was wkend..voicemail said they worked Mon-Fri..hired someone else to fix SAME problem as 7/21..
This is 8/7 and still have received no call back..WOW! I really trusted and liked you..least you could do is give me my money back.",,,,1,,AssistantDial 24/7 AI Receptionist — every call answered,assistantdial.ai,calls_unanswered,,,,13,4.7,5,12,,https://www.google.com/maps/place/David%27s+Air+Repair/data=!4m7!3m6!1s0x2dabff68b532594d:0x2661c5689acef48a!8m2!3d27.9090729!4d-82.5540155!16s%2Fg%2F11scy7w51g!19sChIJTVkytWj_qy0RivTOmmjFYSY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,38.0,13.0,25.0,,phone,0,tampa,Rescom Air Corp.,,,,+1 813-475-4154,,https://rescomair.com,"12818 Dupont Cir, Tampa, FL 33626, United States",https://www.google.com/maps/place/Rescom+Air+Corp./data=!4m7!3m6!1s0x88c2ede4dffe299f:0x16a1b1218b1d2cd1!8m2!3d28.0589528!4d-82.6479472!16s%2Fg%2F11fx07_49_!19sChIJnyn-3-TtwogR0SwdiyGxoRY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,0,0,https://rescomair.com/,https://www.google.com/maps/place/Rescom+Air+Corp./data=!4m7!3m6!1s0x88c2ede4dffe299f:0x16a1b1218b1d2cd1!8m2!3d28.0589528!4d-82.6479472!16s%2Fg%2F11fx07_49_!19sChIJnyn-3-TtwogR0SwdiyGxoRY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,38.0,13.0,25.0,,phone,0,tampa,B A Mechanical,,,,+1 813-278-9394,,,,https://www.google.com/maps/place/B+A+Mechanical/data=!4m7!3m6!1s0x88c2bf2a9370220b:0xbaa0a23f46ce06db!8m2!3d27.992063!4d-82.4542805!16s%2Fg%2F11jj0_9wp5!19sChIJCyJwkyq_wogR2wbORj-ioLo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,0,0,,https://www.google.com/maps/place/B+A+Mechanical/data=!4m7!3m6!1s0x88c2bf2a9370220b:0xbaa0a23f46ce06db!8m2!3d27.992063!4d-82.4542805!16s%2Fg%2F11jj0_9wp5!19sChIJCyJwkyq_wogR2wbORj-ioLo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,38.0,13.0,25.0,,phone,0,tampa,Allways Affordable,,,,+1 727-435-9599,,,"3921 41st Ave N, St. Petersburg, FL 33714, United States",https://www.google.com/maps/place/Allways+Affordable/data=!4m7!3m6!1s0x88c2e306594fa49f:0xa706209a93b0ad26!8m2!3d27.8095079!4d-82.6869143!16s%2Fg%2F11l2fy549s!19sChIJn6RPWQbjwogRJq2wk5ogBqc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,0,0,,https://www.google.com/maps/place/Allways+Affordable/data=!4m7!3m6!1s0x88c2e306594fa49f:0xa706209a93b0ad26!8m2!3d27.8095079!4d-82.6869143!16s%2Fg%2F11l2fy549s!19sChIJn6RPWQbjwogRJq2wk5ogBqc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,38.0,13.0,25.0,,phone,0,tampa,AIR GEEKS AIR CONDITIONING INC,,,,+1 813-263-8981,,,,https://www.google.com/maps/place/AIR+GEEKS+AIR+CONDITIONING+INC/data=!4m7!3m6!1s0x88c2e97879f3f3db:0x6847725537f63f81!8m2!3d27.8520646!4d-82.4945805!16s%2Fg%2F11lm1f26g2!19sChIJ2_PzeXjpwogRgT_2N1VyR2g,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,1,1,,https://www.google.com/maps/place/AIR+GEEKS+AIR+CONDITIONING+INC/data=!4m7!3m6!1s0x88c2e97879f3f3db:0x6847725537f63f81!8m2!3d27.8520646!4d-82.4945805!16s%2Fg%2F11lm1f26g2!19sChIJ2_PzeXjpwogRgT_2N1VyR2g?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,37.55,12.55,25.0,,phone,0,tampa,Sunset Cooling Services,,,,+1 727-504-4018,,,,https://www.google.com/maps/place/Sunset+Cooling+Services/data=!4m4!3m3!1s0x88c2fc18e75d7e95:0x200012a685db4ba9!16s%2Fg%2F11fx8c7l1s!19sChIJlX5d5xj8wogRqUvbhaYSACA,,,,,,,,,,,,,,calls_unanswered,2,"Owner gave me a price which was fair. I spent two weeks getting estimates. I choose to hire sunset to install my A/C. I called the owner and business for three days straight, sent text to his personal cell phone and not one return call. Based on this information, I would be skeptical about hiring this company. I will update if they return my call and find out new information. Very disappointed! Ronnie",,,,1,,AssistantDial 24/7 AI Receptionist — every call answered,assistantdial.ai,calls_unanswered;followup_dropped,,,,9,4.6,1,7,,https://www.google.com/maps/place/Sunset+Cooling+Services/data=!4m4!3m3!1s0x88c2fc18e75d7e95:0x200012a685db4ba9!16s%2Fg%2F11fx8c7l1s!19sChIJlX5d5xj8wogRqUvbhaYSACA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,37.47,12.47,25.0,,phone,0,tampa,Goodyear Auto Service,,,,+1 813-677-1794,,https://www.goodyear.com/en-us/goodyearautoservice,"13360 US-301, Riverview, FL 33578, United States",https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x88c2d6db52dac119:0xf712afdb2cf6b8dc!8m2!3d27.7889741!4d-82.3343676!16s%2Fg%2F1tf5fjrz!19sChIJGcHaUtvWwogR3Lj2LNuvEvc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,387,3.1,7,10,,https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x88c2d6db52dac119:0xf712afdb2cf6b8dc!8m2!3d27.7889741!4d-82.3343676!16s%2Fg%2F1tf5fjrz!19sChIJGcHaUtvWwogR3Lj2LNuvEvc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,37.03,12.03,25.0,,phone,0,tampa,Air Titans Air Conditioning and Heating,,,,+1 727-935-4808,,,,https://www.google.com/maps/place/Air+Titans+Air+Conditioning+and+Heating/data=!4m7!3m6!1s0x88c28df111f73fff:0x362119fdf010b14f!8m2!3d27.9090729!4d-82.6972656!16s%2Fg%2F11g6_3kchx!19sChIJ_z_3EfGNwogRT7EQ8P0ZITY,,,,,,,,,,,,,,followup_dropped,2,"Put in an air conditioning system never pull Permit..  Actually never even ask me what kind of air conditioning I wanted.   Told me they were sending somebody over to go over the everything, that evening or early morning.  I haven't heard from anyone.  Sented 2 man over in a van,  didn't speak much english.  To remove old system.
Next day installed a Star Hvac,  It seemed all working.   Promise me would you give me a permit and replace vents.  The owner said was coming over check sizes of vents,  PS asked me where I would like to go to dinner,  give me a gift card,  cause sorry for all the confusion.
Never heard from him again, been a few weeks.  To be continued.  All I want is duct cleaning, told my ducts were too old to clean and system rusted.   I agree need a new system,  gave me a $16,500 application for financial services.  He wanted to make sure I could afford to pay.  Well Becareful","Do not hire this company for duct cleaning. Paid $200 and they never even bothered to open the vents to check. When confronted, the tech was dishonest and told me that he would come back out on another day for another service fee.",,,1,1,AssistantDial Call Summaries + Auto Contact Creation,assistantdial.ai,followup_dropped;service_quality_in_session,,,,14,3.9,5,9,,https://www.google.com/maps/place/Air+Titans+Air+Conditioning+and+Heating/data=!4m7!3m6!1s0x88c28df111f73fff:0x362119fdf010b14f!8m2!3d27.9090729!4d-82.6972656!16s%2Fg%2F11g6_3kchx!19sChIJ_z_3EfGNwogRT7EQ8P0ZITY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,36.67,11.67,25.0,,phone,0,tampa,RMA & Refrigeration,,,,+1 813-297-0455,,http://rma-refrigeration.com,"2013 Plantation Palms Dr, Brandon, FL 33511, United States",https://www.google.com/maps/place/RMA+%26+Refrigeration/data=!4m7!3m6!1s0x88c2ce6f16d186f5:0xe816e6dad746091b!8m2!3d27.931006!4d-82.3163831!16s%2Fg%2F11y4y26z55!19sChIJ9YbRFm_OwogRGwlG19rmFug,,,,,,,,,,,,,,,0,,,,,,,,,,,,,16,2.3,15,16,http://rma-refrigeration.com/,https://www.google.com/maps/place/RMA+%26+Refrigeration/data=!4m7!3m6!1s0x88c2ce6f16d186f5:0xe816e6dad746091b!8m2!3d27.931006!4d-82.3163831!16s%2Fg%2F11y4y26z55!19sChIJ9YbRFm_OwogRGwlG19rmFug?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,36.61,11.61,25.0,,phone,0,tampa,Grade Services Inc,,,,+1 941-729-2292,,,"10415 US-41, Palmetto, FL 34221, United States",https://www.google.com/maps/place/Grade+Services+Inc/data=!4m7!3m6!1s0x88c322153f4795b5:0x5fd42afe95d03ff0!8m2!3d27.608469!4d-82.5402563!16s%2Fg%2F1hc16c7h6!19sChIJtZVHPxUiw4gR8D_Qlf4q1F8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,6,2,4,4,,https://www.google.com/maps/place/Grade+Services+Inc/data=!4m7!3m6!1s0x88c322153f4795b5:0x5fd42afe95d03ff0!8m2!3d27.608469!4d-82.5402563!16s%2Fg%2F1hc16c7h6!19sChIJtZVHPxUiw4gR8D_Qlf4q1F8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,36.37,11.37,25.0,,phone,0,tampa,Dunedin,,,,+1 727-208-5599,,,"722 Broadway, Dunedin, FL 34698, United States",https://www.google.com/maps/place/Dunedin/data=!4m7!3m6!1s0x88c2f18c9ade82c1:0x9da8670c060ae091!8m2!3d28.0112507!4d-82.7900757!16s%2Fg%2F11h2cks2fg!19sChIJwYLemozxwogRkeAKBgxnqJ0,,,,,,,,,,,,,,calls_unanswered,1,"Awful customer service! Called for service and they were late for window given. No call to explain reason for tardiness.  I callEd back an hour past time (and their phone rang and rang). Finally, I get ahold of someone to have to wait an …",,,,,,AssistantDial 24/7 AI Receptionist — every call answered,assistantdial.ai,calls_unanswered,,,,14,4.1,6,14,,https://www.google.com/maps/place/Dunedin/data=!4m7!3m6!1s0x88c2f18c9ade82c1:0x9da8670c060ae091!8m2!3d28.0112507!4d-82.7900757!16s%2Fg%2F11h2cks2fg!19sChIJwYLemozxwogRkeAKBgxnqJ0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,36.29,11.29,25.0,,phone,0,tampa,Carrier Enterprise,,,,+1 813-242-7750,,https://www.carrierenterprise.com,"1802 Grant St, Tampa, FL 33605, United States",https://www.google.com/maps/place/Carrier+Enterprise/data=!4m7!3m6!1s0x88c2c4fbbee18c1d:0x3e39d6674f5aa491!8m2!3d27.9447042!4d-82.439512!16s%2Fg%2F11bz_0dm0j!19sChIJHYzhvvvEwogRkaRaT2fWOT4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,96,3,10,10,https://www.carrierenterprise.com/?utm_source=gmb&utm_medium=organic&utm_campaign=2541,https://www.google.com/maps/place/Carrier+Enterprise/data=!4m7!3m6!1s0x88c2c4fbbee18c1d:0x3e39d6674f5aa491!8m2!3d27.9447042!4d-82.439512!16s%2Fg%2F11bz_0dm0j!19sChIJHYzhvvvEwogRkaRaT2fWOT4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,36.03,11.03,25.0,,phone,0,tampa,Cool kings air,,,,+1 727-504-0982,,https://coolkingsllc.biz,,https://www.google.com/maps/place/Cool+kings+air/data=!4m7!3m6!1s0xa97824c66c955977:0x2e49443b4abae70a!8m2!3d27.9081355!4d-82.5156585!16s%2Fg%2F11l6jdqczn!19sChIJd1mVbMYkeKkRCue6SjtESS4,,,,,,,,,,,,,,booking_friction,1,Tried to book an appointment with him 3 different times and he never showed up.,,,,1,,AssistantDial Appointment Booking + Calendar Sync,assistantdial.ai,booking_friction,,,,3,3.7,1,3,https://coolkingsllc.biz/,https://www.google.com/maps/place/Cool+kings+air/data=!4m7!3m6!1s0xa97824c66c955977:0x2e49443b4abae70a!8m2!3d27.9081355!4d-82.5156585!16s%2Fg%2F11l6jdqczn!19sChIJd1mVbMYkeKkRCue6SjtESS4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
