tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,phone_reach_score,email_reach_score,email_quality_tier,email_quality_reason,best_reachable_email,ab_arm
B,53.64,28.64,25.0,,phone,0,phoenix,"ON Services Mechanical, Electrical, Plumbing, & HVAC",accounting@onservicesllc.com,accounting@onservicesllc.com;office@onmep.com,agent_browser_crawl;agent_browser_crawl,+1 480-326-6959,,https://onservicesllc.com,"633 W 2nd Ave, Mesa, AZ 85210, United States","https://www.google.com/maps/place/ON+Services+Mechanical,+Electrical,+Plumbing,+%26+HVAC/data=!4m7!3m6!1s0x872ba7d1969e139b:0x7f8a09a19336df8f!8m2!3d33.4105219!4d-111.8451675!16s%2Fg%2F119wy8rp0!19sChIJmxOeltGnK4cRj982k6EJin8",,,,,,,,,,,,,,frontline_communication,4,"Unfortunately, my place of living has contracted Schroeder To do repairs to our waterlines. And following the updates that was given to me by property managers none of the updates that were given were ever met by the plumbers. Unfortunately, when I called to ask about the standards and the policies that the company has when it comes to following what they say they’ll be doing and when they’ll have things done by. And overall, just the policies of this company, The person on the phone that I was talking to, wasn’t even able to give me policies that their company is supposed to follow that they’re obligated to give their customers. Customer service and how they treat their customers doesn’t exist and they treat customers very poorly. Instead of taking the time to explain how something might work with a company, you’re gonna tell me to go screw myself and say talk to my properties maintenance. I can tell you Contracting companies that I have dealt with before are always happy to be Clear on their policies and what they are doing and supposed to be doing. Apparently, this company is not","Professional Warning Regarding Schroeder’s Plumbing (now operating as On Service)

I want to provide a fair and professional warning to anyone considering using Schroeder’s Plumbing, currently operating as On Service.

I used this company for several years, both personally and for rental properties I manage. Unfortunately, my experience ultimately revealed serious issues with workmanship, communication, and accountability.

Three years ago, they performed a sewer pipe repair at my personal residence. The contract specifically stated that the homeowner would be notified if any additional issues were found in the line. I was never notified of any concerns and was told the repair was complete and satisfactory. Because my toilets had been removed due to flooding, they were unable to turn the water back on at that time. However, they did camera the line, and I have video showing a blue plastic bag still present in the pipe.

The current failure is just beyond the original repair area. Based on photos from the initial work, the line was still covered in dirt, indicating the full line was never properly inspected as claimed. Had the issue been disclosed at the time, it could have been addressed then preventing what is now a costly and invasive repair that requires tearing up my living room three years later.

Additionally, I discontinued using this company for my rental properties due to other serious concerns, including:
•	A valve replacement that left only hot water functioning, creating a potential safety hazard.
•	Inexperienced staff openly asking others how to perform the work while on site.
•	Jobs priced for multiple workers that were never fully completed.

While the company now attributes the failure to “old pipes,” this is a common excuse and not an acceptable explanation. Older plumbing systems are routinely repaired successfully when properly evaluated and disclosed.

I have been in this industry a long time and understand that mistakes can happen. What matters is transparency, professionalism, and standing behind your work. Unfortunately, this experience fell short on all three and has cost me thousands of dollars in corrective repairs.

There are many qualified and professional plumbing companies in Phoenix/ Mesa I strongly recommend choosing another provider.",,,1,1,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,deadline_missed;delivery_quality;frontline_communication;hidden_subcontracting,,ok,,245,4.6,8,11,https://onservicesllc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website,"https://www.google.com/maps/place/ON+Services+Mechanical,+Electrical,+Plumbing,+%26+HVAC/data=!4m7!3m6!1s0x872ba7d1969e139b:0x7f8a09a19336df8f!8m2!3d33.4105219!4d-111.8451675!16s%2Fg%2F119wy8rp0!19sChIJmxOeltGnK4cRj982k6EJin8?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,53.53,8.53,45.0,Ralph Flores,phone;named_decision_maker;fallback_contact;bonus_channel,2,phoenix,APES HVAC & Plumbing,dispatch@go4apes.com,dispatch@go4apes.com,agent_browser_crawl,+1 623-521-1172,,https://go4apes.com,"2222 W Parkside Ln Ste 105, Phoenix, AZ 85027, United States",https://www.google.com/maps/place/APES+HVAC+%26+Plumbing/data=!4m7!3m6!1s0x872b69fa266c59c3:0xb77d6ca662c9d756!8m2!3d33.6962774!4d-112.1065163!16s%2Fg%2F11c5bt_07k!19sChIJw1lsJvppK4cRVtfJYqZsfbc,https://www.facebook.com/ArizonaPlumbingExpertServicesInc/,https://www.instagram.com/go4apes,,https://www.yelp.com/biz/apes-phoenix,,https://www.youtube.com/@a.p.e.shvacplumbingapplian2843,Ralph Flores,Co-Owner / President,https://www.linkedin.com/in/ralph-flores-436780121/,,Ralph Flores;Brian Garrison,Ralph Flores,https://www.linkedin.com/in/ralph-flores-436780121/,,0,,,,,,,,,,,ok,,2572,4.9,3,10,https://go4apes.com/,https://www.google.com/maps/place/APES+HVAC+%26+Plumbing/data=!4m7!3m6!1s0x872b69fa266c59c3:0xb77d6ca662c9d756!8m2!3d33.6962774!4d-112.1065163!16s%2Fg%2F11c5bt_07k!19sChIJw1lsJvppK4cRVtfJYqZsfbc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,53.38,10.38,43.0,Jayson Wagner,phone;named_decision_maker;fallback_contact,2,phoenix,Andrews Refrigeration Inc.,dispatch@andrewsaz.com,dispatch@andrewsaz.com;info@andrewsaz.com;jon@andrewsaz.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 602-992-9560,,https://www.andrewsaz.com,"5800 W Missouri Ave, Glendale, AZ 85301, United States",https://www.google.com/maps/place/Andrews+Refrigeration+Inc./data=!4m7!3m6!1s0x872b139eafa22d85:0x90c4dafe849b228!8m2!3d33.5181713!4d-112.1842657!16s%2Fg%2F11fjs515pk!19sChIJhS2ir54TK4cRKLJJ6K9NDAk,,,,,,,Jayson Wagner,President,,,Jayson Wagner;Jon Phillips,Jayson Wagner,,,0,,,,,,,,,,,ok,,105,3.3,5,10,https://www.andrewsaz.com/?utm_source=GMB&utm_medium=local&utm_campaign=arizona,https://www.google.com/maps/place/Andrews+Refrigeration+Inc./data=!4m7!3m6!1s0x872b139eafa22d85:0x90c4dafe849b228!8m2!3d33.5181713!4d-112.1842657!16s%2Fg%2F11fjs515pk!19sChIJhS2ir54TK4cRKLJJ6K9NDAk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,53.17,8.17,45.0,David John Wesley Joesten,phone;named_decision_maker;fallback_contact;bonus_channel,2,phoenix,CASM Inc,sales@casm-inc.com,sales@casm-inc.com;service@casm-inc.com,agent_browser_crawl;agent_browser_crawl,+1 480-633-9559,,http://www.casm-inc.com,"219 S William Dillard Dr Ste 101, Gilbert, AZ 85233, United States",https://www.google.com/maps/place/CASM+Inc/data=!4m7!3m6!1s0x872ba9b8d4577e43:0xf81f7d94023573a1!8m2!3d33.3444409!4d-111.8303639!16s%2Fg%2F1vgw92kp!19sChIJQ35X1LipK4cRoXM1ApR9H_g,https://www.facebook.com/CASM-INC-505475332846560,,https://www.linkedin.com/in/david-joesten-0a93514a/,,,,David John Wesley Joesten,President,https://www.linkedin.com/in/david-joesten-0a93514a,,David John Wesley Joesten;Donald Gene Joesten,David John Wesley Joesten,https://www.linkedin.com/in/david-joesten-0a93514a,,0,,,,,,,,,,,ok,,10,3.2,3,6,http://www.casm-inc.com/,https://www.google.com/maps/place/CASM+Inc/data=!4m7!3m6!1s0x872ba9b8d4577e43:0xf81f7d94023573a1!8m2!3d33.3444409!4d-111.8303639!16s%2Fg%2F1vgw92kp!19sChIJQ35X1LipK4cRoXM1ApR9H_g?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,53.12,8.12,45.0,Brian Boyer,phone;named_decision_maker;fallback_contact;bonus_channel,2,phoenix,AirTime Cooling and Heating,,,,+1 480-776-7993,,http://azairtime.com,"1540 S Gilbert Rd, Mesa, AZ 85204, United States",https://www.google.com/maps/place/AirTime+Cooling+and+Heating/data=!4m7!3m6!1s0x872baa453930ac0f:0x7872e720e9910c9d!8m2!3d33.3882888!4d-111.7897626!16s%2Fg%2F1v_snq12!19sChIJD6wwOUWqK4cRnQyR6SDncng,,,,,,,Brian Boyer,"Owner (QP/Member, AirTime Cooling & Heating LLC)",https://www.linkedin.com/in/brian-boyer-48a2753/,,Brian Boyer;Tricia Jo Boyer,Brian Boyer,https://www.linkedin.com/in/brian-boyer-48a2753/,,0,,,,,,,,,,,open_error,,1771,4.9,2,10,http://azairtime.com/,https://www.google.com/maps/place/AirTime+Cooling+and+Heating/data=!4m7!3m6!1s0x872baa453930ac0f:0x7872e720e9910c9d!8m2!3d33.3882888!4d-111.7897626!16s%2Fg%2F1v_snq12!19sChIJD6wwOUWqK4cRnQyR6SDncng?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,52.52,7.52,45.0,Michael Constantin Rozanoff,phone;named_decision_maker;fallback_contact;bonus_channel,2,phoenix,Affirmative Air Conditioning,,,,+1 480-405-0906,,https://www.affirmativeairconditioning.com,"1528 W San Pedro St Ste 3, Gilbert, AZ 85233, United States",https://www.google.com/maps/place/Affirmative+Air+Conditioning/data=!4m7!3m6!1s0x872ba77134ca668f:0xd1a0f5fb2366793c!8m2!3d33.3711753!4d-111.8239726!16s%2Fg%2F11btm18vf_!19sChIJj2bKNHGnK4cRPHlmI_v1oNE,https://www.facebook.com/AffirmativeAirAZ/,,,https://www.yelp.com/biz/affirmative-air-conditioning-gilbert,,,Michael Constantin Rozanoff,Owner,https://www.linkedin.com/in/mike-rozanoff-a5a725235/,,Michael Constantin Rozanoff;Joseph C Rozanoff,Michael Constantin Rozanoff,https://www.linkedin.com/in/mike-rozanoff-a5a725235/,,0,,,,,,,,,,,no_email_found,,118,4.2,3,10,https://www.affirmativeairconditioning.com/,https://www.google.com/maps/place/Affirmative+Air+Conditioning/data=!4m7!3m6!1s0x872ba77134ca668f:0xd1a0f5fb2366793c!8m2!3d33.3711753!4d-111.8239726!16s%2Fg%2F11btm18vf_!19sChIJj2bKNHGnK4cRPHlmI_v1oNE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,52.51,7.51,45.0,Rich Morgan,phone;named_decision_maker;fallback_contact;bonus_channel,2,phoenix,Magic Touch Mechanical,info@fireandairaz.com,info@fireandairaz.com,agent_browser_crawl,+1 480-855-8789,,https://fireandairaz.com,"942 W 1st Ave, Mesa, AZ 85210, United States",https://www.google.com/maps/place/Magic+Touch+Mechanical/data=!4m7!3m6!1s0x872ba7f6d85183e5:0x57641ce4cc3fe21e!8m2!3d33.413481!4d-111.85178!16s%2Fg%2F1tjcpxsd!19sChIJ5YNR2PanK4cRHuI_zOQcZFc,https://www.facebook.com/MagicTouchMechanical,https://www.instagram.com/magictouchair/,,,,https://www.youtube.com/magictouchair/videos,Rich Morgan,Founder / President / CEO,https://www.linkedin.com/in/magictouch/,,Rich Morgan;Michele Morgan,Rich Morgan,https://www.linkedin.com/in/magictouch/,,0,,,,,,,,,,,ok,,741,4.8,3,10,https://fireandairaz.com/,https://www.google.com/maps/place/Magic+Touch+Mechanical/data=!4m7!3m6!1s0x872ba7f6d85183e5:0x57641ce4cc3fe21e!8m2!3d33.413481!4d-111.85178!16s%2Fg%2F1tjcpxsd!19sChIJ5YNR2PanK4cRHuI_zOQcZFc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,52.45,10.45,42.0,James Molina,phone;named_decision_maker;bonus_channel,1,phoenix,Collins Comfort Masters,,,,+1 480-212-9220,,https://collinscomfort.com,"102 W Julie Dr, Tempe, AZ 85283, United States",https://www.google.com/maps/place/Collins+Comfort+Masters/data=!4m7!3m6!1s0x872ba9be1b52d665:0x4c94c3a85b3bda5e!8m2!3d33.3686455!4d-111.9398597!16s%2Fg%2F1tjpqzmc!19sChIJZdZSG76pK4cRXto7W6jDlEw,https://www.facebook.com/CollinsComfort/,https://www.instagram.com/collins_comfort_masters/,,,,https://www.youtube.com/@collinscomfortmasters;https://www.youtube.com/@collinscomfortmastershvacp6379/videos,James Molina,President,https://www.linkedin.com/in/bft200clubltf/,,James Molina,James Molina,https://www.linkedin.com/in/bft200clubltf/,,0,,,,,,,,,,,no_email_found,,11135,4.8,3,10,https://collinscomfort.com/?utm_source=GMB&utm_medium=organic&utm_campaign=Website,https://www.google.com/maps/place/Collins+Comfort+Masters/data=!4m7!3m6!1s0x872ba9be1b52d665:0x4c94c3a85b3bda5e!8m2!3d33.3686455!4d-111.9398597!16s%2Fg%2F1tjpqzmc!19sChIJZdZSG76pK4cRXto7W6jDlEw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,52.42,7.42,45.0,Lisa Bayne,phone;named_decision_maker;fallback_contact;bonus_channel,2,phoenix,Bumble Bee Air Conditioning,thehive@bumblebeeairconditioning.com,thehive@bumblebeeairconditioning.com,agent_browser_crawl,+1 480-966-2901,,https://www.bumblebeeairconditioning.com,"1004 E Vista Del Cerro Dr, Tempe, AZ 85281, United States",https://www.google.com/maps/place/Bumble+Bee+Air+Conditioning/data=!4m7!3m6!1s0x872b08c120a1c737:0xb96c79cca8a73d15!8m2!3d33.4105156!4d-111.9238541!16s%2Fg%2F1tdkh36b!19sChIJN8ehIMEIK4cRFT2nqMx5bLk,https://www.facebook.com/bumblebeeac/;https://www.facebook.com/bumblebeeac/photos/were-buzzing-with-excitement-bumble-bee-air-conditioning-has-been-awarded-the-ye/1117666323699669/?_rdr,https://www.instagram.com/bumblebeeairconditioning/?hl=en,https://www.linkedin.com/company/bumble-bee-air-conditioning;https://www.linkedin.com/posts/tempeaction_tcaaimpact-communitypartners-tempestrong-activity-7293359261047275520-o_9Y/,,,https://www.youtube.com/@LisaBayne-fe7cx,Lisa Bayne,Owner,https://www.linkedin.com/in/lisa-bayne-b75a3854/,,Lisa Bayne;Jimmy Clark,Lisa Bayne,https://www.linkedin.com/in/lisa-bayne-b75a3854/,,0,,,,,,,,,,,ok,,933,4.9,3,10,https://www.bumblebeeairconditioning.com/,https://www.google.com/maps/place/Bumble+Bee+Air+Conditioning/data=!4m7!3m6!1s0x872b08c120a1c737:0xb96c79cca8a73d15!8m2!3d33.4105156!4d-111.9238541!16s%2Fg%2F1tdkh36b!19sChIJN8ehIMEIK4cRFT2nqMx5bLk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,52.06,7.06,45.0,Bodie J. Bryan,phone;named_decision_maker;fallback_contact;bonus_channel,3,phoenix,newACunit,,,,+1 480-418-5452,,https://www.newacunit.com,"3045 N Colorado St Ste 3, Chandler, AZ 85225, United States",https://www.google.com/maps/place/newACunit/data=!4m7!3m6!1s0x872ba9c8594ffa71:0xfc7b1b6f48113d50!8m2!3d33.3509954!4d-111.8357239!16s%2Fg%2F11cncb9v17!19sChIJcfpPWcipK4cRUD0RSG8be_w,,,,,,,Bodie J. Bryan,CEO,,,Bodie J. Bryan;Erik Bryan;Gina Bryan,Bodie J. Bryan,,,0,,,,,,,,,,,cloudflare_blocked,,361,4.7,3,10,https://www.newacunit.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/newACunit/data=!4m7!3m6!1s0x872ba9c8594ffa71:0xfc7b1b6f48113d50!8m2!3d33.3509954!4d-111.8357239!16s%2Fg%2F11cncb9v17!19sChIJcfpPWcipK4cRUD0RSG8be_w?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,51.88,6.88,45.0,Robert Hoxie,phone;named_decision_maker;fallback_contact;bonus_channel,2,phoenix,Liberty Cooling & Heating Inc,christian@libertycooling.com,christian@libertycooling.com;tim@libertycooling.com,agent_browser_crawl;agent_browser_crawl,+1 602-470-9950,,http://www.libertycooling.com,"4825 S 32nd St, Phoenix, AZ 85040, United States",https://www.google.com/maps/place/Liberty+Cooling+%26+Heating+Inc/data=!4m7!3m6!1s0x872b0fb007765ab7:0xff5349ce8914ccb3!8m2!3d33.4020536!4d-112.0123817!16s%2Fg%2F1tfrscyl!19sChIJt1p2B7APK4cRs8wUic5JU_8,https://www.facebook.com/libertycooling,,,http://www.yelp.com/biz/liberty-cooling-and-heating-phoenix,,,Robert Hoxie,President,https://www.linkedin.com/in/robert-hoxie-6894ba65,,Robert Hoxie;Timothy Dale Shicky,Robert Hoxie,https://www.linkedin.com/in/robert-hoxie-6894ba65,,0,,,,,,,,,,,ok,,122,4.4,4,11,http://www.libertycooling.com/,https://www.google.com/maps/place/Liberty+Cooling+%26+Heating+Inc/data=!4m7!3m6!1s0x872b0fb007765ab7:0xff5349ce8914ccb3!8m2!3d33.4020536!4d-112.0123817!16s%2Fg%2F1tfrscyl!19sChIJt1p2B7APK4cRs8wUic5JU_8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,51.78,8.78,43.0,Dan Ozment,phone;named_decision_maker;fallback_contact,3,phoenix,Climate Pro LLC,,,,+1 480-485-7151,,https://climateprollc.com,"375 E Elliot Rd, Chandler, AZ 85225, United States",https://www.google.com/maps/place/Climate+Pro+LLC/data=!4m7!3m6!1s0x872ba8174183ba19:0x86b4250a3c8dc744!8m2!3d33.349219!4d-111.837458!16s%2Fg%2F1tfccn68!19sChIJGbqDQReoK4cRRMeNPAoltIY,https://www.facebook.com/ClimatePro/,https://www.instagram.com/climateproaz/,,,,,Dan Ozment,Co-founder / Owner,,,Dan Ozment;Erica Ozment;Amanda G. Lee,Dan Ozment,https://www.facebook.com/ClimatePro/,,0,,,,,,,,,,,no_email_found,,3265,4.9,4,10,https://climateprollc.com/,https://www.google.com/maps/place/Climate+Pro+LLC/data=!4m7!3m6!1s0x872ba8174183ba19:0x86b4250a3c8dc744!8m2!3d33.349219!4d-111.837458!16s%2Fg%2F1tfccn68!19sChIJGbqDQReoK4cRRMeNPAoltIY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,51.74,26.74,25.0,,phone,0,phoenix,Queen Creek Complete Auto Repair,amado.shiftright@yahoo.com,amado.shiftright@yahoo.com,agent_browser_crawl,+1 480-520-0901,,http://queencreekauto.com,"20725 E Ocotillo Rd, Queen Creek, AZ 85142, United States",https://www.google.com/maps/place/Queen+Creek+Complete+Auto+Repair/data=!4m7!3m6!1s0x872a4d3e50d072c5:0x96eb50d8d6be66ce!8m2!3d33.2483995!4d-111.6355159!16s%2Fg%2F1tfc71wf!19sChIJxXLQUD5NKocRzma-1thQ65Y,https://facebook.com/295166713685433,,"http://www.linkedin.com/shareArticle?mini=true&url=https://www.queencreekauto.com/&title=Auto%20Repair%20Shop%20Queen%20Creek,%20AZ%20%7C%20San%20Tan%20Valley,%20AZ;http://www.linkedin.com/shareArticle?mini=true&url=https://www.queencreekauto.com/about&title=About%20%7C%20Queen%20Creek%20Complete%20Auto%20Repair%20%7C%20Queen%20Creek,%20AZ;http://www.linkedin.com/shareArticle?mini=true&url=https://www.queencreekauto.com/contact&title=Contact%20Queen%20Creek%20Complete%20Auto%20Repair%20%7C%20Queen%20Creek,%20AZ",https://yelp.com/biz/queen-creek-auto-queen-creek,,,,,,,,,,frontline_communication,3,"""Initially left a positive review under pressure at the counter, but updating now for accuracy. While the physical work was completed, I was heavily overcharged on parts markup. They billed me $68.99 per quart for transmission fluid (well above dealership retail) and claimed the 'angle of the transmission' meant it required a full 9-quart capacity fill for a basic pan drop—which is mechanically inaccurate. I had to dispute the bill to get $200 knocked off. Keep an eye on your itemized invoices here. Should of went with my original shop who told me they were at $943. And that the fluid was $33.99 per quart. Let's hope they did better on the transmission then their customer service.","I went to Queen Creek Auto based on its positive reviews, however, I was deeply disappointed. I brought my car in at 10:30am and was told it would take a few hours to access. After being 4 hours and hearing nothing I called to check the …",,,1,0,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;calls_unanswered;frontline_communication,,ok,,125,4.2,64,70,http://queencreekauto.com/,https://www.google.com/maps/place/Queen+Creek+Complete+Auto+Repair/data=!4m7!3m6!1s0x872a4d3e50d072c5:0x96eb50d8d6be66ce!8m2!3d33.2483995!4d-111.6355159!16s%2Fg%2F1tfc71wf!19sChIJxXLQUD5NKocRzma-1thQ65Y?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,51.71,11.71,40.0,Jeff Guthrie,phone;named_decision_maker,1,phoenix,Phoenix Roofing & Repair,info@bestazroofers.com,info@bestazroofers.com,agent_browser_crawl,+1 602-497-0154,,https://phoenixroofingandrepair.com,"301 E Bethany Home Rd A-121, Phoenix, AZ 85012, United States",https://www.google.com/maps/place/Phoenix+Roofing+%26+Repair/data=!4m7!3m6!1s0x872b6d6e86c16849:0x4f78d179b6d2e3bf!8m2!3d33.5231793!4d-112.068709!16s%2Fg%2F11jvf_np_b!19sChIJSWjBhm5tK4cRv-PStnnReE8,https://www.facebook.com/BestPhoenixRoofers/,https://www.instagram.com/bestphoenixroofers/,,https://www.yelp.com/biz/phoenix-roofing-and-repair-phoenix-4,,https://www.youtube.com/@bestazroofers,,,,,Jeff Guthrie,Jeff Guthrie,,frontline_communication,1,"First, I want to say thank you. The finished roof looks great and I truly appreciate the work that was done. The installation itself turned out really well, and I’m grateful to have a new roof over our home.
That said, as a first-time homeowner going through a roof replacement, the process in between signing and installation was confusing. I often received insurance estimates, which aren’t easy for a customer to understand, instead of a clear, detailed breakdown of costs from the company itself. For major repairs like this, transparency and clarity are really important, knowing exactly what you’re paying for helps homeowners make informed decisions and feel confident throughout the process.
The quality of the roof is excellent. I hope the company considers providing more customer-friendly documentation and clearer communication during the process so others in my situation can feel supported and informed.",,,,3,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,ok,,1040,4.9,5,12,https://phoenixroofingandrepair.com/?utm_source=google-business-profile&utm_medium=organic_local&utm_campaign=gbp_phoenix,https://www.google.com/maps/place/Phoenix+Roofing+%26+Repair/data=!4m7!3m6!1s0x872b6d6e86c16849:0x4f78d179b6d2e3bf!8m2!3d33.5231793!4d-112.068709!16s%2Fg%2F11jvf_np_b!19sChIJSWjBhm5tK4cRv-PStnnReE8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,51.7,11.7,40.0,Marli S.,phone;named_decision_maker,1,phoenix,Pro Tech RV,protechrvmesa@gmail.com,protechrvmesa@gmail.com,agent_browser_crawl,+1 480-594-4517,,https://protechrvservice.com,"1533 N Alma School Rd #8, Mesa, AZ 85201, United States",https://www.google.com/maps/place/Pro+Tech+RV/data=!4m7!3m6!1s0x872b09cc036c9713:0xe071dedad0e27f6c!8m2!3d33.4434262!4d-111.8559321!16s%2Fg%2F11jtzdwk73!19sChIJE5dsA8wJK4cRbH_i0NreceA,https://www.facebook.com/AzRVRepair/,https://www.instagram.com/pro_tech_rv/,,,,,,,,,Marli S.,Marli S.,,frontline_communication,2,"They estimated the repair was going to take 17 hours at 150 per hour.  The repair took 6 hours.  The worker who completed the job required payment and had no knowledge of the labor cost.  When I called the next day,  the manager argued 17 hours was a flat rate industry standard  for the  repair, not an hourly rate as they had itemized and told me.  Before I had the work done I was told they would strive to keep the hours down.  This was very misleading as they had obviously no intention of doing so .  I could have selected from 2 other companies estimating just  8 hours for the repair.  Buyer beware!!",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;frontline_communication,,ok,,56,4.7,3,10,https://protechrvservice.com/,https://www.google.com/maps/place/Pro+Tech+RV/data=!4m7!3m6!1s0x872b09cc036c9713:0xe071dedad0e27f6c!8m2!3d33.4434262!4d-111.8559321!16s%2Fg%2F11jtzdwk73!19sChIJE5dsA8wJK4cRbH_i0NreceA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,51.68,8.68,43.0,Muhammad Quaid Usmani,phone;named_decision_maker;fallback_contact,2,phoenix,Sea Breeze Cooling,seabreezecooling@gmail.com,seabreezecooling@gmail.com,agent_browser_crawl,+1 623-444-6400,,http://seabreezecooling.com,"17972 W Cardinal Dr, Goodyear, AZ 85338, United States",https://www.google.com/maps/place/Sea+Breeze+Cooling/data=!4m7!3m6!1s0x872b313cfcd66bc5:0x2ba44974b1d8efa1!8m2!3d33.4425733!4d-112.5555883!16s%2Fg%2F11flgg5tm0!19sChIJxWvW_DwxK4cRoe_YsXRJpCs,https://www.facebook.com/seabreezecooling/,https://www.instagram.com/seabreezecooling/,,,,,Muhammad Quaid Usmani,Owner,,,Muhammad Quaid Usmani;Ahsan Waqar,Muhammad Quaid Usmani,https://www.facebook.com/seabreezecooling/,,0,,,,,,,,,,,ok,,346,4.2,3,10,http://seabreezecooling.com/,https://www.google.com/maps/place/Sea+Breeze+Cooling/data=!4m7!3m6!1s0x872b313cfcd66bc5:0x2ba44974b1d8efa1!8m2!3d33.4425733!4d-112.5555883!16s%2Fg%2F11flgg5tm0!19sChIJxWvW_DwxK4cRoe_YsXRJpCs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
B,51.68,6.68,45.0,Joshua Patrick Morehart,phone;named_decision_maker;fallback_contact;bonus_channel,2,phoenix,Morehart Air Conditioning and Heating,,,,+1 623-738-4004,,https://morehartac.com,"8853 N 78th Ave, Peoria, AZ 85345, United States",https://www.google.com/maps/place/Morehart+Air+Conditioning+and+Heating/data=!4m7!3m6!1s0x872b67f7a871bb99:0x6f2a9dd7ad6a29c!8m2!3d33.5645216!4d-112.2267083!16s%2Fg%2F12ltp9fwl!19sChIJmbtxqPdnK4cRnKLWet2p8gY,https://www.facebook.com/MorehartACandHeating,https://www.instagram.com/morehartacandheating/,,,,,Joshua Patrick Morehart,Owner / Member,https://www.linkedin.com/in/josh-morehart-a417a8132/,,Joshua Patrick Morehart;Janah M Morehart,Joshua Patrick Morehart,https://www.linkedin.com/in/josh-morehart-a417a8132/,,0,,,,,,,,,,,ok,,186,4.6,3,10,https://morehartac.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB-Peoria-AZ,https://www.google.com/maps/place/Morehart+Air+Conditioning+and+Heating/data=!4m7!3m6!1s0x872b67f7a871bb99:0x6f2a9dd7ad6a29c!8m2!3d33.5645216!4d-112.2267083!16s%2Fg%2F12ltp9fwl!19sChIJmbtxqPdnK4cRnKLWet2p8gY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,7,FALSE,FALSE,,,,,,,
