tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,phone_normalized,website,address,google_maps_link,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,all_pain_categories,all_recommended_services,crawl_status,research_note
A,60.78,tampa,Tampa Smile Co. - South Tampa,,,,+1 813-837-2380,,https://tampasmileco.com/south-tampa/,"3404 S Dale Mabry Hwy, Tampa, FL 33629, United States",https://www.google.com/maps/place/Tampa+Smile+Co.+-+South+Tampa/data=!4m7!3m6!1s0x88c2c394aba651ef:0x120d69a61a1fc5b!8m2!3d27.9127054!4d-82.5058!16s%2Fg%2F11n_ynqz1f!19sChIJ71Gmq5TDwogRW_yhYZrWIAE?authuser=0&hl=en&rclk=1,,,,,Mohammad Bawany;Natalie Bentivegna;Adam Gray,missed_calls_unreachable,6,"Let's see where to start, because I don't usually leave reviews. I came to this dental office two months ago. Everyone was running around frantically and was loud and unprofessional. I waited a bit before being seated, and then I had to wait an additional 45 minutes to have the exam with the doctor.","I went to have my teeth examined and done here, but they made my teeth hurt more. They said that after working with them, my teeth would no longer have any problems, but when I went to the dentist to get braces, I had to do a lot of work on my teeth. And my tooth can't bite or chew, I've called to g",1,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,1817,4.9,60,1000,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/p/Tampa-Smile-Co-61568499699253/,https://www.instagram.com/tampasmileco/,,https://www.yelp.com/biz/all-dental-tampa-4?uid=pnN98fXCeFLwMsCxcUS_QA&utm_campaign=www_business_share_popup&utm_medium=copy_link&utm_source=(direct),,,missed_calls_unreachable;staff_rude_front_desk;insurance_verification_missing;long_wait_in_chair;after_hours_emergency;appointment_booking_delay,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),no_email_found,
B,59.86,phoenix,Chandler Dental,,user@domain.com,google_maps,+1 480-917-8400,,http://www.chandlerdental.com/,"2095 W Frye Rd #4, Chandler, AZ 85224, United States",https://www.google.com/maps/place/Chandler+Dental/data=!4m7!3m6!1s0x872b00b94bfc7377:0x1e918e5f1696bec2!8m2!3d33.298178!4d-111.877986!16s%2Fg%2F1vnnjw3h!19sChIJd3P8S7kAK4cRwr6WFl-OkR4?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,6,"I was a patient at Chandler Dental from 2021-2022 after choosing Dr. Saunders for some personal work. At the time, I had been in the area a few years and selected this office as my regular dentist after some searching. Finding a trustworthy dental office and dentist you like can be daunting, so I wa","I've been using Chandler Dental for the past 10+ years, and I was always on time for my appointment. And as usual, I have spent countless hours waiting for my appointments for the past 10+ years there.

Today, due to a work emergency, I was 15~20 minutes late to my appointment. After I got there, th",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,1934,4.9,51,1000,FALSE,,FALSE,,1,FALSE,FALSE,,,,,,,,staff_rude_front_desk;missed_calls_unreachable;after_hours_emergency;appointment_booking_delay;insurance_verification_missing;long_wait_in_chair,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
B,59.19,tampa,Brandon Family Dental Care,,,,+1 813-685-5611,,http://brandonfamilydentalcare.com/,"227 N Knights Ave, Brandon, FL 33510, United States",https://www.google.com/maps/place/Brandon+Family+Dental+Care/data=!4m7!3m6!1s0x88c2cd1ef0853d7f:0x59da42249fe2253e!8m2!3d27.9420133!4d-82.2894346!16s%2Fg%2F11j90jr71j!19sChIJfz2F8B7NwogRPiXinyRC2lk?authuser=0&hl=en&rclk=1,,,,,,missed_calls_unreachable,4,I’ve requested off of work because I had a SCHEDULED appointment for services I needed that were scheduled so far in advance only to have my appointment cancelled the day of by the dentist. This is the EXACT text version of the voicemail I received this morning before my appointment : “ Good morning,"Unfortunate Experience with Poor Treatment and Lack of Accountability

My experience with Brandon Family Dental Care has been extremely disappointing and frustrating. In 2022, I underwent a root canal therapy on the upper left bicuspids at this practice. Shortly after the crown was placed, I started",1,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,462,4.6,45,461,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,missed_calls_unreachable;staff_rude_front_desk;long_wait_in_chair;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),open_error,
B,59.0,austin,Vida Dental South,vidadentalsouth@vidadentalsmiles.com,vidadentalsouth@vidadentalsmiles.com,web_search,+1 512-444-4867,,https://www.vidadentalsmiles.com/locations/south-austin-tx?utm_source=Google+My+Business&utm_medium=GMB&utm_campaign=GMB+Clicks,"1901 W William Cannon Dr Ste 143, Austin, TX 78745, United States",https://www.google.com/maps/place/Vida+Dental+South/data=!4m7!3m6!1s0x865b4ca03e75eea1:0x4cb5d37f2fc46f77!8m2!3d30.2014942!4d-97.8064597!16s%2Fg%2F1264cnt2h!19sChIJoe51PqBMW4YRd2_EL3_TtUw?authuser=0&hl=en&rclk=1,Dhanish Patel,Owner & Dentist,https://www.linkedin.com/in/dhanish-patel-46451547/,Ericka Ryan (https://www.linkedin.com/in/ericka-ryan-7b666b19/) — co-owner;Marcin Bednarski,,insurance_verification_missing,7,"Unfortunately, issues with cost transparency is something that will deter me from continuing to be a patient here. The dental service itself is good, and the dentists and hygienist give tailored recommendations on holistic care. However, a combination of billing schedules, a lack of transparency in",Don’t come here if you dont like surprise charges.I went it with anticipation of getting a root canal and crown just minutes before the procedure began the  Dr said she wanted to do a 3D scan  before starting I said is this an additional charge because I don’t want to do it if it is so she and the A,2,1,Insurance Eligibility Verification Workflow,silverthreadlabs.com/services/workflow-automation,543,4.7,35,543,FALSE,,FALSE,,0,FALSE,FALSE,,https://facebook.com/MyVidaDental,https://instagram.com/vidadentalsmiles,,https://www.yelp.com/biz/vida-dental-buda-buda;https://www.yelp.com/biz/vida-dental-south-austin-4,,,staff_rude_front_desk;insurance_verification_missing;billing_errors;language_barrier_spanish;appointment_booking_delay;missed_calls_unreachable;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Insurance Eligibility Verification Workflow;Multilingual (Spanish) Voice Agent;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),no_email_found,
B,57.39,phoenix,Chandler Modern Dentistry,,,,+1 480-792-1543,,https://www.chandlermoderndentistry.com/?sc_cid=GBP%3AO%3AGP%3A278%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTEwMjg0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"2875 W Ray Rd Ste 16, Chandler, AZ 85224, United States",https://www.google.com/maps/place/Chandler+Modern+Dentistry/data=!4m7!3m6!1s0x872b073ae2544367:0x582c7fbbaf48c7e!8m2!3d33.3185988!4d-111.8914574!16s%2Fg%2F12qfzfp7t!19sChIJZ0NU4joHK4cRfoz0uvvHggU?authuser=0&hl=en&rclk=1,,,,,,insurance_verification_missing,7,"I wish we lived in a world where you could trust people in the medical field, but since these places make their money from pain you can't trust any of them. This place is no exception to the rule and it pains me to say this place is not a joke. When I say don't go, just don't go. It's not going to b","I had very bad experience with this office,y insurance denied to pay unless they submit more paper work, I called several times and asked them to do so but they never did then they sent my paper to collection, so unprofessional and obviously all what they care  about is money only.",1,1,Insurance Eligibility Verification Workflow,silverthreadlabs.com/services/workflow-automation,732,4.7,55,726,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,appointment_booking_delay;long_wait_in_chair;staff_rude_front_desk;billing_errors;missed_calls_unreachable;insurance_verification_missing;recall_followup_missing,AI Receptionist (consistent tone);Billing Automation / Practice Management;Insurance Eligibility Verification Workflow;Outbound Recall Campaigns;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),no_email_found,
B,55.19,phoenix,Alameda Dental Care,,,,+1 480-685-9318,,https://alamedadentalaz.com/?y_source=1_NTU4MzQ3OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"2525 S Rural Rd Suite 2S, Tempe, AZ 85282, United States",https://www.google.com/maps/place/Alameda+Dental+Care/data=!4m7!3m6!1s0x872b08967c107f71:0x1041f56540b250b6!8m2!3d33.4012551!4d-111.925953!16s%2Fg%2F1vnrlgyb!19sChIJcX8QfJYIK4cRtlCyQGX1QRA?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,5,"Always great reminders on appointments. Always very friendly and skilled staff. I'm impressed with their very up to date technology and their expertise. Always clean. I'm seasonal and try to schedule, as much as possible, my cleanings and maintenance work while in AZ with Alameda Dental Care. Highly","I went in there because I had an emergency with my gums, they took x-rays etc and then decided that I needed a crown and other things that I could not afford even with my insurance. He did something to my tooth, and said to come back in for a crown, and they would do other work on my teeth. They did",1,2,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,459,4.6,43,459,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,missed_calls_unreachable;after_hours_emergency;staff_rude_front_desk;intake_paperwork_duplication;insurance_verification_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Patient Intake Automation;Voice AI for Dental (AI Receptionist),no_email_found,
B,51.81,tampa,Modern Day Smiles Dentistry,info@moderndaysmiles.com,example@gmail.com;info@moderndaysmiles.com,agent_browser_crawl,+1 727-322-0505,,https://www.moderndaysmiles.com/treatments/st-petersburg,"2663 1st Ave N, St. Petersburg, FL 33713, United States",https://www.google.com/maps/place/Modern+Day+Smiles+Dentistry/data=!4m7!3m6!1s0x88c2e235f991d60b:0x38f0814fc1139d81!8m2!3d27.7722412!4d-82.669612!16s%2Fg%2F1thl_6_9!19sChIJC9aR-TXiwogRgZ0TwU-B8Dg?authuser=0&hl=en&rclk=1,Bhumi Dharia,DMD,,,BHUMI DHARIA;Remal Patel;Akash Patel;Ross Freeman;Kelly Shimada;Vivek Solanki;Gabrael Bassel;Amy L Iglesias,appointment_booking_delay,6,I left extremely disappointed today. Now have to wait more than 2 weeks to get treated… After being a customer of your office for more than 10 years you now want payment upfront for the entires procedure before even being able to schedule to start. Talked to my insurance and they said my crown proce,"Won't be back after 1 visit. The staff took x-rays & the doc looked at my teeth. Saw the doc for less than 3 minutes. I asked for a cleaning. The doc said they frequently have confusion over their appointments because most people expect a cleaning, but don't always get them. I told the doc directly,",1,2,Voice AI Appointment Booking,silverthreadlabs.com/services/voice-agents/appointment-booking,861,4.9,28,852,FALSE,,FALSE,,1,FALSE,FALSE,,https://facebook.com/1702096996690886;https://www.facebook.com/moderndaysmiles/;https://www.facebook.com/moderndaysmilesoftownncountry/,https://www.instagram.com/mdsdentistry/;https://www.instagram.com/tampadentistry,,https://www.yelp.com/biz/modern-day-smiles-saint-petersburg;https://www.yelp.com/biz/modern-day-smiles-tampa-bay-tampa-2,,,missed_calls_unreachable;staff_rude_front_desk;appointment_booking_delay;insurance_verification_missing;intake_paperwork_duplication;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Patient Intake Automation;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),ok,"Family-owned, 2 locations (St Pete + Tampa)"
B,51.12,phoenix,Tempe Dental Care,info@tempedentalcare.com,info@tempedentalcare.com,google_maps,+1 480-730-5000,,https://www.tempedentalcare.com/,"5801 S McClintock Dr STE 101, Tempe, AZ 85283, United States",https://www.google.com/maps/place/Tempe+Dental+Care/data=!4m7!3m6!1s0x872b064bc2431d29:0xfd7b46896dda814e!8m2!3d33.3708733!4d-111.9109929!16s%2Fg%2F1tnqhg2y!19sChIJKR1DwksGK4cRToHabYlGe_0?authuser=0&hl=en&rclk=1,,,,Jeff Ward DDS;Robin Kwon DDS;Pourya Shahnaz DDS;Ezra Han DDS,,after_hours_emergency,4,Everyone was nice but I was supposed to be sent an RX for emergency care and it was never sent… they are closed till Monday and have no one to reach out to for emergency .,"WROST EXPERIENCE!  Please read
Going through the review I assumed this was a good office but I was absolutely wrong I was treated less than a citizen my first appointment was rushed the doctor seemed irritated I figured it was just a bad day however my second appointment was so horrible I came in fo",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,1740,4.8,69,1000,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,after_hours_emergency;staff_rude_front_desk;missed_calls_unreachable;recall_followup_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Outbound Recall Campaigns;Voice AI for Dental (AI Receptionist),,Practice 35+ years; no public owner LinkedIn
B,50.47,austin,Round Rock Dentists,,,,+1 512-238-1154,,https://www.roundrockdentistoffice.com/?sc_cid=GBP%3AO%3AGP%3A778%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTEwMjk1Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"325 University Blvd, Round Rock, TX 78665, United States",https://www.google.com/maps/place/Round+Rock+Dentists/data=!4m7!3m6!1s0x8644d144a0b1dc3b:0xbcf5c02802c919af!8m2!3d30.560069!4d-97.683873!16s%2Fg%2F1hhwl7gb1!19sChIJO9yxoETRRIYRrxnJAijA9bw?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,6,Emilia came off as very friendly and helpful in regards to my case. I have a permanent brace behind my bottom teeth and it came undone and is poking my tongue and gums. She said she had a 2 PM on Saturday that they could work me in. Well I never got the name of the office so I called to see where th,Don't come here for emergencies you'll have to wait weeks to get actual help.,1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,309,4.4,46,309,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;appointment_booking_delay;long_wait_in_chair;missed_calls_unreachable;after_hours_emergency;recall_followup_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Outbound Recall Campaigns;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),no_email_found,
B,48.34,tampa,Carrollwood Smiles,carrollwoodsmiles@yahoo.com,carrollwoodsmiles@yahoo.com,agent_browser_crawl,+1 813-269-4000,,https://carrollwoodsmiles.com/,"3401 W Fletcher Ave A, Tampa, FL 33618, United States",https://www.google.com/maps/place/Carrollwood+Smiles/data=!4m7!3m6!1s0x88c2c0ea3ce5e0f5:0x7a52afe33088fd8b!8m2!3d28.0661279!4d-82.4985825!16s%2Fg%2F11bx45f1jy!19sChIJ9eDlPOrAwogRi_2IMOOvUno?authuser=0&hl=en&rclk=1,Storm Briggs,Lead Dentist,,Dr. Semeryuk;Dr. Pandya;Vince Delle-Donne (Registered Agent);Adam Gromak (Member),,after_hours_emergency,3,The staff and dentist were very polite and helpful . However I was there from 9:30 until 3 pm with my 10 year old with a chipped tooth . I understand it was an emergency appointment but 6 hours to wait is frustrating and unnecessary .,"I have a severe headache from a cavity and infection in a rear molar. I was told by another dentist that it needed pulling, but they were too busy to handle it, so I tried this place after calling an emergency dental hotline. They spent hours making mistakes with the X rays and disputing the other d",2,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,702,4.7,61,693,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/CarrollwoodSmiles,https://www.instagram.com/carrollwoodsmiles/,,https://www.yelp.com/biz/carrollwood-smiles-tampa,,,staff_rude_front_desk;after_hours_emergency;missed_calls_unreachable,AI Receptionist (consistent tone);After-Hours Voice Coverage;Voice AI for Dental (AI Receptionist),ok,
B,48.16,phoenix,Arrowhead Ranch Dentistry,info@arrowheadranchdentistry.com,info@arrowheadranchdentistry.com,agent_browser_crawl,+1 623-323-3877,,https://arrowheadranchdentistry.com/?utm_source=businessprofiles&utm_medium=organic&utm_campaign=offsiteSEO,"6701 W Union Hills Dr # 1, Glendale, AZ 85308, United States",https://www.google.com/maps/place/Arrowhead+Ranch+Dentistry/data=!4m7!3m6!1s0x872b6842b71ea5a3:0x639fb17e31f3c55a!8m2!3d33.6524627!4d-112.2033447!16s%2Fg%2F1tflybz0!19sChIJo6Uet0JoK4cRWsXzMX6xn2M?authuser=0&hl=en&rclk=1,,,,Dr. Dockstader;Dr. Nguyen,Mohammed Fatla;Cara Laube;Mel Jarabek;Jaime Harland;Warren Smith;Czar Nicholas;Michael Littwin;Angel Thomas;Gacha JayJay;Jes Karas;F F;Shirley Gerardo;Cheri Moreno;Lance C. Tomlinson;Nancy Barnhall;Marissa Gardner;Infinite Panda;Laura Hirschey;patricia weigt;Nathaniel Dockstader;Joe Nguyen;Talitha Jesse,after_hours_emergency,4,"I unfortunately,  had the worst experience  here. I would be careful  coming to this location.  The dentist are bot experienced enough to hand emergency  extractions. They also, will tell you because you have an infected tooth, to go to (Only) an oral surgeon.  If you dont go to an Oral surgon , you",Not very happy at all. I went in twice both times they charged my insurance first time they just looked at my teeth and it was $65. Then had me come back in for X-rays and pictures and a ct scan. That was another  $165 then told me I needed thousands dollars of  work done. so now I'm a few hundred i,1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,1135,4.9,26,1000,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/arrowheadranchdentistry/,,,https://www.yelp.com/biz/arrowhead-ranch-dentistry-glendale,,,insurance_verification_missing;staff_rude_front_desk;after_hours_emergency;long_wait_in_chair,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Workflow Automation (Scheduling),ok,"Previous POC ""Larry Shively"" not verified — flagged invalid"
B,47.97,tampa,Tampa Dentistry,,,,+1 813-333-0633,,https://mytampadentistry.com/,"1311 W Busch Blvd, Tampa, FL 33612, United States",https://www.google.com/maps/place/Tampa+Dentistry/data=!4m7!3m6!1s0x88c2c6cda03f95ef:0xf97d663c775f91a7!8m2!3d28.0337661!4d-82.4724821!16s%2Fg%2F11ckvvj8tz!19sChIJ75U_oM3GwogRp5Ffdzxmffk?authuser=0&hl=en&rclk=1,,,,,Amy L Iglesias,missed_calls_unreachable,7,"UPDATE to my review from Years ago..

I've been a patient at Tampa Dentistry for over four years and, until recently, have had mostly positive experiences. The staff was always friendly, and they had no issue filing claims with my insurance—until now. After my last appointment, I received an unexpec","I just called 10 minutes ago and spoke to a nice gentleman whose name I didn't  catch, who quoted me $58 for an emergency exam. He was very kind and knowledgeable when I asked about pricing. I told him I would call back to confirm because I wanted to compare another place. After comparing, I called",1,2,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,977,4.9,23,899,FALSE,,FALSE,,0,FALSE,FALSE,,https://facebook.com/1702096996690886,https://www.instagram.com/tampadentistry,,,,,appointment_booking_delay;long_wait_in_chair;missed_calls_unreachable;no_show_reminder_missing;language_barrier_spanish;staff_rude_front_desk;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Automated Appointment Reminders;Multilingual (Spanish) Voice Agent;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),no_email_found,
B,45.05,phoenix,Riggs Family Dental - Chandler,,,,+1 480-566-8349,,https://www.riggsfamilydental.com/locations/chandler/?utm_source=google.com&utm_medium=business+profile&utm_campaign=,"3960 E Riggs Rd Ste 5, Chandler, AZ 85249, United States",https://www.google.com/maps/place/Riggs+Family+Dental+-+Chandler/data=!4m7!3m6!1s0x872a5497903d4a4f:0xf988819eb2d3f967!8m2!3d33.2196626!4d-111.774052!16s%2Fg%2F1tfq9pls!19sChIJT0o9kJdUKocRZ_nTsp6BiPk?authuser=0&hl=en&rclk=1,,,,,Daniel M Yang,missed_calls_unreachable,4,Was sold a $200 dental policy while between insurance which cannot be used at any other dentist. I was not told this. And they refuse to refund. Also it's near impossible to get in for an emergency. The front desk staff is extremely rude.,"Very poor office management! Was in the office three times, and with each interaction there was a mistake. I was charged for services not done. Voicemail left for appt gave the wrong time and confirmation text also had wrong appt time. I wasted a total of almost two hours waiting because of their er",1,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,1036,4.9,29,908,FALSE,,FALSE,,0,FALSE,FALSE,,https://facebook.com/117321608468402;https://www.facebook.com/riggsfamilydental;https://www.facebook.com/riggsgilbert/,https://www.instagram.com/riggsfamilydentalchandler/,,,,,staff_rude_front_desk;missed_calls_unreachable;after_hours_emergency;appointment_booking_delay,AI Receptionist (consistent tone);After-Hours Voice Coverage;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),no_email_found,
B,43.18,austin,Round Rock Dental Group,,,,+1 512-255-1000,,http://www.roundrockdentalgroup.com/,"151 Deep Wood Dr, Round Rock, TX 78681, United States",https://www.google.com/maps/place/Round+Rock+Dental+Group/data=!4m7!3m6!1s0x8644d220e46adf59:0x4eeaadc557a3eed6!8m2!3d30.5113548!4d-97.7006355!16s%2Fg%2F1tf7sjj3!19sChIJWd9q5CDSRIYR1u6jV8Wt6k4?authuser=0&hl=en&rclk=1,,,,,,appointment_booking_delay,5,"I went here for years without issue, albeit have never had anything other than routine cleaning required.

I have to say that the continued challenge has been inflexibility of scheduling. Last time I was scheduled for a cleaning, I had one of my kids in the hospital out of state. I didn’t keep up wi","I was disappointed that I went to get my front tooth fixed and left with an apt a month away and talk of my back molars. My molars do not hurt. None of my teeth hurt. I just want my front tooth fixed nothing else.

1 year later I still do not have my front tooth fixed. Keep getting rescheduled. Not",3,1,Voice AI Appointment Booking,silverthreadlabs.com/services/voice-agents/appointment-booking,847,4.8,31,751,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,appointment_booking_delay;staff_rude_front_desk;insurance_verification_missing;long_wait_in_chair;no_show_reminder_missing,AI Receptionist (consistent tone);Automated Appointment Reminders;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking;Workflow Automation (Scheduling),cloudflare_blocked,
B,42.93,austin,Family Dental of Cedar Park,,,,+1 737-437-3464,,http://familydentalofcedarpark.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,"1468 E Whitestone Blvd Ste 500, Cedar Park, TX 78613, United States",https://www.google.com/maps/place/Family+Dental+of+Cedar+Park/data=!4m7!3m6!1s0x865b2ce0441143cd:0x1ff9c955566af84f!8m2!3d30.526788!4d-97.808608!16s%2Fg%2F1pxqf7qdv!19sChIJzUMRROAsW4YRT_hqVlXJ-R8?authuser=0&hl=en&rclk=1,,,,,Daniel M Yang,insurance_verification_missing,6,"I had scheduled an annual dental check-up for my wife, ensuring beforehand that our insurance details were provided and understood to cover all associated costs. Despite this, and my explicit written statement on the day of the appointment refusing any out-of-pocket expenses, Family Dental Care of C","Showed up several minutes early for a new patient appointment and parked in the parking lot as directed by a sign. Then phoned the number on the sign to let them know I had arrived for my appointment and was put into voicemail with a “we’ll call you back” message.

Waited 10 minutes and after no res",1,1,Insurance Eligibility Verification Workflow,silverthreadlabs.com/services/workflow-automation,513,4.7,36,499,FALSE,,FALSE,,0,FALSE,FALSE,,https://facebook.com/117321608468402,,,,,,long_wait_in_chair;insurance_verification_missing;missed_calls_unreachable;staff_rude_front_desk;recall_followup_missing;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Outbound Recall Campaigns;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),no_email_found,
B,42.66,tampa,Exceptional Dental of St. Petersburg,info@dentistsofstpete.com,info@dentistsofstpete.com,agent_browser_crawl,+1 727-388-3429,,http://www.dentistsofstpete.com/,"3238 4th St N, St. Petersburg, FL 33704, United States",https://www.google.com/maps/place/Exceptional+Dental+of+St.+Petersburg/data=!4m7!3m6!1s0x88c2e15d1f7fdae5:0xe41d81fea3409ce1!8m2!3d27.8019018!4d-82.638865!16s%2Fg%2F1vfp8_km!19sChIJ5dp_H13hwogR4ZxAo_6BHeQ?authuser=0&hl=en&rclk=1,Thuy Nguyen,"DDS, Owner",https://www.linkedin.com/in/thuy-nguyen-018a079b/,,Thuy Nguyen;Jan Delassen,appointment_booking_delay,5,"I strongly advise against seeking care at Exceptional Dentistry—a name that unfortunately does not reflect their service. My experience was marked by poor coordination, misdiagnosis, and what appears to be a prioritization of profit over patient care.

During my visit, the dentist incorrectly diagno","Called to make an appointment as a new patient, waited 4 months to get in.  Receptionist took all my information, insurance , etc. . Arrived for appointment- receptionist claims I was not on the schedule.  No offers to accommodate me , next appointment available was “in a couple months”.   No, thank",1,1,Voice AI Appointment Booking,silverthreadlabs.com/services/voice-agents/appointment-booking,1219,4.8,50,999,FALSE,,FALSE,,0,FALSE,FALSE,,https://facebook.com/dentistsofstpete,https://instagram.com/exceptionaldentalstpete/,,,,,staff_rude_front_desk;appointment_booking_delay;billing_errors;after_hours_emergency;insurance_verification_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking,ok,Also Clinical Assistant Professor at U of Florida College of Dentistry
